n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Precedence
200.0,16.0,1.0,0.4,64.0,0.1,0.01,0.965675,0.087404,0.032207,0.053481,0.287701,0.269493,,,,26.6,19260817.0,False,529.0
100.0,16.0,1.0,0.4,64.0,0.01,0.01,0.835623,0.070758,0.023459,0.117035,0.290313,0.270708,,,,12.61,19260817.0,False,530.0
200.0,8.0,1.0,0.4,64.0,0.01,0.01,0.872209,0.072446,0.102293,0.103192,0.290049,0.259551,,,,0.27,19260817.0,False,531.0
200.0,16.0,1.0,0.55,64.0,0.01,0.01,0.972866,0.063839,0.017415,0.047551,0.291392,0.271544,,,,32.15,19260817.0,False,532.0
200.0,16.0,1.0,0.4,64.0,0.01,0.1,0.99975,0.087861,0.053429,0.004565,0.287629,0.266522,,,,28.17,19260817.0,False,533.0
50.0,16.0,1.0,0.4,64.0,1.0,1.0,0.99975,-0.03895,0.070952,0.004565,0.306973,0.264043,,,,6.94,19260817.0,False,534.0
25.0,8.0,1.0,0.4,64.0,1.0,1.0,0.99975,-0.193155,-0.237103,0.004566,0.328966,0.30469,,,,0.04,19260817.0,False,535.0
25.0,16.0,0.85,0.4,64.0,1.0,1.0,0.99975,-0.121343,-0.002545,0.004565,0.318912,0.274289,,,,3.09,19260817.0,False,536.0
25.0,16.0,1.0,0.55,64.0,1.0,1.0,0.99975,-0.149149,0.0844,0.004565,0.322842,0.262125,,,,4.79,19260817.0,False,537.0
25.0,16.0,1.0,0.4,64.0,0.1,1.0,0.99975,-0.2164,-0.010419,0.004565,0.332155,0.275364,,,,3.42,19260817.0,False,538.0
100.0,16.0,1.0,0.4,64.0,1.0,1.0,0.99975,-0.03895,0.070952,0.004565,0.306973,0.264043,,,,13.22,19260817.0,False,539.0
50.0,8.0,1.0,0.4,64.0,1.0,1.0,0.99975,-0.193095,-0.237081,0.004565,0.328957,0.304688,,,,0.06,19260817.0,False,540.0
50.0,16.0,0.85,0.4,64.0,1.0,1.0,0.99975,-0.121343,-0.002545,0.004565,0.318912,0.274289,,,,5.82,19260817.0,False,541.0
50.0,16.0,1.0,0.55,64.0,1.0,1.0,0.99975,-0.149149,0.0844,0.004565,0.322842,0.262125,,,,7.59,19260817.0,False,542.0
50.0,16.0,1.0,0.4,256.0,1.0,1.0,0.99975,0.018279,-0.075047,0.004565,0.298398,0.284033,,,,20.09,19260817.0,False,543.0
50.0,16.0,1.0,0.4,64.0,0.1,1.0,0.99975,-0.2164,-0.010419,0.004565,0.332155,0.275364,,,,6.96,19260817.0,False,544.0
50.0,16.0,1.0,0.4,64.0,1.0,0.1,0.993009,0.067918,0.05673,0.024136,0.290756,0.266056,,,,8.13,19260817.0,False,545.0
25.0,8.0,1.0,0.4,256.0,1.0,1.0,0.99975,-0.092032,0.081807,0.004566,0.314717,0.262496,,,,0.08,19260817.0,False,546.0
25.0,16.0,0.85,0.4,256.0,1.0,1.0,0.99975,-0.153019,-0.134845,0.004565,0.323385,0.291826,,,,7.25,19260817.0,False,547.0
25.0,16.0,1.0,0.55,256.0,1.0,1.0,0.99975,0.060276,-0.021941,0.004565,0.291946,0.276929,,,,13.53,19260817.0,False,548.0
25.0,16.0,1.0,0.4,256.0,0.1,1.0,0.99975,-0.054612,-0.249483,0.004565,0.309278,0.306211,,,,9.72,19260817.0,False,549.0
25.0,16.0,1.0,0.4,256.0,1.0,0.1,0.91723,0.088187,0.031094,0.083049,0.287577,0.269648,,,,7.63,19260817.0,False,550.0
200.0,8.0,1.0,0.4,64.0,1.0,0.001,0.135072,0.007094,-0.024762,0.268464,0.300093,0.277311,,,,0.32,19260817.0,False,551.0
200.0,16.0,0.85,0.4,64.0,1.0,0.001,0.182928,0.005874,-0.033428,0.260931,0.300277,0.278481,,,,23.65,19260817.0,False,552.0
200.0,16.0,1.0,0.55,64.0,1.0,0.001,0.184586,0.006617,-0.031146,0.260667,0.300165,0.278174,,,,34.47,19260817.0,False,553.0
200.0,16.0,1.0,0.4,64.0,1.0,0.01,0.863846,0.073362,0.024555,0.106515,0.289906,0.270556,,,,25.47,19260817.0,False,554.0
100.0,8.0,1.0,0.4,64.0,1.0,0.001,0.069443,-0.000723,-0.036552,0.278463,0.301272,0.278902,,,,0.11,19260817.0,False,555.0
200.0,4.0,1.0,0.4,64.0,1.0,0.001,0.062795,-0.002905,-0.038803,0.279456,0.301601,0.279205,,,,0.05,19260817.0,False,556.0
200.0,8.0,0.85,0.4,64.0,1.0,0.001,0.132894,0.008899,-0.031257,0.268802,0.29982,0.278189,,,,0.22,19260817.0,False,557.0
200.0,8.0,1.0,0.55,64.0,1.0,0.001,0.136514,0.008997,-0.028098,0.26824,0.299805,0.277762,,,,0.42,19260817.0,False,558.0
200.0,8.0,1.0,0.4,256.0,1.0,0.001,0.134748,0.009794,-0.031526,0.268514,0.299685,0.278225,,,,0.7,19260817.0,False,559.0
200.0,8.0,1.0,0.4,64.0,1.0,0.01,0.751792,0.065721,0.078238,0.143815,0.291099,0.263006,,,,0.3,19260817.0,False,560.0
100.0,16.0,0.85,0.4,64.0,1.0,0.001,0.095569,-0.001728,-0.040994,0.274526,0.301423,0.279499,,,,12.08,19260817.0,False,561.0
200.0,16.0,0.85,0.55,64.0,1.0,0.001,0.184176,0.008872,-0.031096,0.260732,0.299824,0.278167,,,,32.08,19260817.0,False,562.0
200.0,16.0,0.85,0.4,256.0,1.0,0.001,0.183136,0.00662,-0.032241,0.260898,0.300165,0.278321,,,,62.4,19260817.0,False,563.0
200.0,16.0,0.85,0.4,64.0,1.0,0.01,0.867536,0.077356,0.024683,0.105062,0.289281,0.270538,,,,27.7,19260817.0,False,564.0
100.0,16.0,1.0,0.55,64.0,1.0,0.001,0.09672,-0.000949,-0.040107,0.274352,0.301306,0.27938,,,,16.83,19260817.0,False,565.0
200.0,16.0,1.0,0.7,64.0,1.0,0.001,0.183133,0.009519,-0.029111,0.260899,0.299727,0.277899,,,,42.96,19260817.0,False,566.0
200.0,16.0,1.0,0.55,256.0,1.0,0.001,0.184102,0.007564,-0.030812,0.260744,0.300022,0.278129,,,,103.96,19260817.0,False,567.0
200.0,16.0,1.0,0.55,64.0,1.0,0.01,0.863998,0.079066,0.0084,0.106455,0.289012,0.272787,,,,29.67,19260817.0,False,568.0
100.0,16.0,1.0,0.4,256.0,1.0,0.001,0.096878,-0.000794,-0.040479,0.274328,0.301283,0.27943,,,,32.58,19260817.0,False,569.0
200.0,16.0,1.0,0.4,256.0,1.0,0.01,0.863653,0.079438,0.016121,0.106591,0.288954,0.271723,,,,72.87,19260817.0,False,570.0
100.0,16.0,1.0,0.4,64.0,1.0,0.01,0.632305,0.04942,0.004302,0.175041,0.293627,0.27335,,,,12.76,19260817.0,False,571.0
200.0,16.0,1.0,0.4,64.0,1.0,0.1,0.99975,0.068455,0.055573,0.004565,0.290673,0.26622,,,,32.44,19260817.0,False,572.0
50.0,16.0,1.0,1.0,64.0,0.01,1.0,0.99975,0.052326,-0.381754,0.004565,0.293178,0.322011,,,,14.62,19260817.0,False,573.0
25.0,8.0,1.0,1.0,64.0,0.01,1.0,0.99975,-0.15036,-0.285505,0.004565,0.323012,0.310594,,,,0.07,19260817.0,False,574.0
25.0,16.0,0.85,1.0,64.0,0.01,1.0,0.99975,-0.463377,-0.201502,0.004565,0.364318,0.300274,,,,9.23,19260817.0,False,575.0
25.0,16.0,1.0,0.85,64.0,0.01,1.0,0.99975,-0.517757,-0.057177,0.004565,0.371025,0.281663,,,,5.41,19260817.0,False,576.0
25.0,16.0,1.0,1.0,64.0,0.1,1.0,0.99975,-0.087218,-0.17405,0.004565,0.314022,0.296824,,,,8.39,19260817.0,False,577.0
25.0,16.0,1.0,1.0,64.0,0.01,0.1,0.990897,0.12915,0.015868,0.027542,0.281044,0.271758,,,,8.27,19260817.0,False,578.0
50.0,8.0,1.0,1.0,64.0,0.01,1.0,0.99975,-0.150359,-0.285506,0.004565,0.323012,0.310594,,,,0.14,19260817.0,False,579.0
50.0,16.0,0.85,1.0,64.0,0.01,1.0,0.99975,-0.463377,-0.201502,0.004565,0.364318,0.300274,,,,16.71,19260817.0,False,580.0
50.0,16.0,1.0,0.85,64.0,0.01,1.0,0.99975,-0.517757,-0.057177,0.004565,0.371025,0.281663,,,,11.6,19260817.0,False,581.0
50.0,16.0,1.0,1.0,64.0,0.1,1.0,0.99975,-0.087218,-0.17405,0.004565,0.314022,0.296824,,,,14.18,19260817.0,False,582.0
50.0,16.0,1.0,1.0,64.0,0.01,0.1,0.999599,0.128572,0.021938,0.005779,0.281137,0.270919,,,,15.8,19260817.0,False,583.0
25.0,8.0,1.0,1.0,256.0,0.01,1.0,0.99975,0.174194,-0.343073,0.004565,0.273679,0.317472,,,,0.1,19260817.0,False,584.0
25.0,16.0,0.85,1.0,256.0,0.01,1.0,0.99975,0.058111,-0.052051,0.004565,0.292282,0.280979,,,,17.42,19260817.0,False,585.0
25.0,16.0,1.0,0.85,256.0,0.01,1.0,0.99975,0.097268,-0.032804,0.004565,0.286142,0.278397,,,,15.88,19260817.0,False,586.0
25.0,16.0,1.0,1.0,256.0,0.1,1.0,0.99975,0.094171,0.063107,0.004565,0.286632,0.265156,,,,18.86,19260817.0,False,587.0
25.0,16.0,1.0,1.0,256.0,0.01,0.1,0.990298,0.018961,0.021568,0.028433,0.298294,0.27097,,,,20.58,19260817.0,False,588.0
25.0,8.0,1.0,1.0,64.0,0.01,0.1,0.928625,0.033931,0.157143,0.077121,0.29601,0.251497,,,,0.05,19260817.0,False,589.0
25.0,16.0,0.85,1.0,64.0,0.01,0.1,0.990238,0.056009,0.028248,0.028521,0.292608,0.270043,,,,7.24,19260817.0,False,590.0
25.0,16.0,1.0,0.85,64.0,0.01,0.1,0.991071,0.005184,0.096579,0.027277,0.300382,0.260376,,,,7.6,19260817.0,False,591.0
25.0,16.0,1.0,1.0,64.0,0.1,0.1,0.986655,0.133871,0.018433,0.033347,0.280281,0.271404,,,,9.63,19260817.0,False,592.0
25.0,16.0,1.0,1.0,64.0,0.01,0.01,0.360782,0.01143,-0.028351,0.230792,0.299437,0.277796,,,,8.39,19260817.0,False,593.0
50.0,16.0,1.0,1.0,64.0,1.0,1.0,0.99975,-0.03767,-0.086059,0.004565,0.306783,0.285484,,,,12.34,19260817.0,False,594.0
25.0,8.0,1.0,1.0,64.0,1.0,1.0,0.99975,-0.247045,-0.134548,0.004565,0.336313,0.291788,,,,0.08,19260817.0,False,595.0
25.0,16.0,0.85,1.0,64.0,1.0,1.0,0.99975,-0.099826,-0.05561,0.004565,0.315838,0.281454,,,,7.36,19260817.0,False,596.0
25.0,16.0,1.0,0.85,64.0,1.0,1.0,0.99975,-0.300792,0.065501,0.004565,0.343484,0.264817,,,,5.83,19260817.0,False,597.0
25.0,16.0,1.0,1.0,64.0,1.0,0.1,0.919356,0.079916,-0.025014,0.081975,0.288879,0.277345,,,,9.07,19260817.0,False,598.0
50.0,8.0,1.0,1.0,64.0,1.0,1.0,0.99975,-0.247012,-0.134531,0.004565,0.336308,0.291786,,,,0.19,19260817.0,False,599.0
50.0,16.0,0.85,1.0,64.0,1.0,1.0,0.99975,-0.099826,-0.05561,0.004565,0.315838,0.281454,,,,14.73,19260817.0,False,600.0
50.0,16.0,1.0,0.85,64.0,1.0,1.0,0.99975,-0.300792,0.065501,0.004565,0.343484,0.264817,,,,15.21,19260817.0,False,601.0
50.0,16.0,1.0,1.0,64.0,1.0,0.1,0.993186,0.08943,-0.020426,0.023828,0.287381,0.276724,,,,16.96,19260817.0,False,602.0
25.0,8.0,1.0,1.0,256.0,1.0,1.0,0.99975,-0.20154,0.04017,0.004567,0.330119,0.268382,,,,0.12,19260817.0,False,603.0
25.0,16.0,0.85,1.0,256.0,1.0,1.0,0.99975,0.088353,0.006748,0.004565,0.287551,0.273014,,,,25.95,19260817.0,False,604.0
25.0,16.0,1.0,0.85,256.0,1.0,1.0,0.99975,0.191754,-0.178121,0.004565,0.270753,0.297338,,,,28.35,19260817.0,False,605.0
25.0,16.0,1.0,1.0,256.0,1.0,0.1,0.919814,0.070027,0.057912,0.081742,0.290427,0.26589,,,,21.05,19260817.0,False,606.0
25.0,8.0,1.0,1.0,64.0,1.0,0.1,0.823016,0.053112,0.063013,0.12144,0.293056,0.265169,,,,0.1,19260817.0,False,607.0
25.0,16.0,0.85,1.0,64.0,1.0,0.1,0.920943,0.048949,0.011821,0.081164,0.2937,0.272316,,,,9.1,19260817.0,False,608.0
25.0,16.0,1.0,0.85,64.0,1.0,0.1,0.924144,0.074757,0.039553,0.079504,0.289688,0.268468,,,,9.14,19260817.0,False,609.0
25.0,16.0,1.0,1.0,64.0,1.0,0.01,0.216409,0.022515,-0.025645,0.255529,0.297754,0.277431,,,,11.77,19260817.0,False,610.0
50.0,16.0,1.0,0.85,256.0,1.0,1.0,0.99975,0.191754,-0.178121,0.004565,0.270753,0.297338,,,,41.37,19260817.0,False,611.0
25.0,8.0,1.0,0.85,256.0,1.0,1.0,0.99975,-0.193662,-0.274589,0.004566,0.329035,0.309272,,,,0.1,19260817.0,False,612.0
25.0,16.0,0.85,0.85,256.0,1.0,1.0,0.99975,0.001384,0.042564,0.004565,0.300955,0.268047,,,,18.52,19260817.0,False,613.0
25.0,16.0,1.0,0.7,256.0,1.0,1.0,0.99975,0.067216,-0.021817,0.004565,0.290866,0.276912,,,,15.3,19260817.0,False,614.0
25.0,16.0,1.0,0.85,256.0,0.1,1.0,0.99975,0.152465,0.030653,0.004565,0.277256,0.269709,,,,19.93,19260817.0,False,615.0
25.0,16.0,1.0,0.85,256.0,1.0,0.1,0.920044,0.094683,0.062218,0.081625,0.286551,0.265281,,,,18.32,19260817.0,False,616.0
50.0,8.0,1.0,0.85,256.0,1.0,1.0,0.99975,-0.193716,-0.274555,0.004565,0.329043,0.309268,,,,0.27,19260817.0,False,617.0
50.0,16.0,0.85,0.85,256.0,1.0,1.0,0.99975,0.001384,0.042564,0.004565,0.300955,0.268047,,,,38.72,19260817.0,False,618.0
50.0,16.0,1.0,0.7,256.0,1.0,1.0,0.99975,0.067216,-0.021817,0.004565,0.290866,0.276912,,,,25.53,19260817.0,False,619.0
50.0,16.0,1.0,0.85,256.0,0.1,1.0,0.99975,0.152465,0.030653,0.004565,0.277256,0.269709,,,,37.15,19260817.0,False,620.0
50.0,16.0,1.0,0.85,256.0,1.0,0.1,0.993094,0.118524,0.067429,0.023988,0.282753,0.264543,,,,40.82,19260817.0,False,621.0
100.0,16.0,1.0,0.4,256.0,1.0,1.0,0.99975,0.018279,-0.075047,0.004565,0.298398,0.284033,,,,39.83,19260817.0,False,622.0
200.0,8.0,1.0,0.4,256.0,1.0,1.0,0.99975,-0.092073,0.081844,0.004565,0.314723,0.262491,,,,0.76,19260817.0,False,623.0
200.0,16.0,0.85,0.4,256.0,1.0,1.0,0.99975,-0.153019,-0.134845,0.004565,0.323385,0.291826,,,,62.56,19260817.0,False,624.0
200.0,16.0,1.0,0.55,256.0,1.0,1.0,0.99975,0.060276,-0.021941,0.004565,0.291946,0.276929,,,,99.67,19260817.0,False,625.0
200.0,16.0,1.0,0.4,256.0,0.1,1.0,0.99975,-0.054612,-0.249483,0.004565,0.309278,0.306211,,,,65.26,19260817.0,False,626.0
200.0,16.0,1.0,0.4,256.0,1.0,0.1,0.99975,0.089739,0.030503,0.004565,0.287333,0.26973,,,,81.56,19260817.0,False,627.0
100.0,8.0,1.0,0.4,256.0,1.0,1.0,0.99975,-0.092073,0.081844,0.004565,0.314723,0.262491,,,,0.26,19260817.0,False,628.0
100.0,16.0,0.85,0.4,256.0,1.0,1.0,0.99975,-0.153019,-0.134845,0.004565,0.323385,0.291826,,,,27.84,19260817.0,False,629.0
100.0,16.0,1.0,0.55,256.0,1.0,1.0,0.99975,0.060276,-0.021941,0.004565,0.291946,0.276929,,,,55.87,19260817.0,False,630.0
100.0,16.0,1.0,0.4,256.0,0.1,1.0,0.99975,-0.054612,-0.249483,0.004565,0.309278,0.306211,,,,34.74,19260817.0,False,631.0
100.0,16.0,1.0,0.4,256.0,1.0,0.1,0.999701,0.089256,0.03016,0.00499,0.287409,0.269778,,,,42.58,19260817.0,False,632.0
200.0,8.0,1.0,0.55,256.0,1.0,1.0,0.99975,-0.056624,-0.269263,0.004565,0.309573,0.308625,,,,0.84,19260817.0,False,633.0
200.0,16.0,0.85,0.55,256.0,1.0,1.0,0.99975,0.15016,-0.176617,0.004565,0.277633,0.297148,,,,85.0,19260817.0,False,634.0
200.0,16.0,1.0,0.55,64.0,1.0,1.0,0.99975,-0.149149,0.0844,0.004565,0.322842,0.262125,,,,32.18,19260817.0,False,635.0
200.0,16.0,1.0,0.55,256.0,0.1,1.0,0.99975,-0.039397,-0.071303,0.004565,0.307039,0.283538,,,,100.85,19260817.0,False,636.0
200.0,16.0,1.0,0.55,256.0,1.0,0.1,0.99975,0.063102,0.063882,0.004565,0.291506,0.265046,,,,147.45,19260817.0,False,637.0
200.0,8.0,1.0,0.4,256.0,1.0,0.1,0.999744,0.094713,0.008308,0.004619,0.286547,0.2728,,,,0.75,19260817.0,False,638.0
200.0,16.0,0.85,0.4,256.0,1.0,0.1,0.99975,0.02591,0.015492,0.004565,0.297236,0.27181,,,,105.0,19260817.0,False,639.0
200.0,16.0,1.0,0.4,256.0,0.1,0.1,0.99975,0.064615,-0.029737,0.004565,0.291271,0.277983,,,,80.3,19260817.0,False,640.0
200.0,8.0,1.0,0.4,64.0,1.0,1.0,0.99975,-0.193095,-0.237081,0.004565,0.328957,0.304688,,,,0.29,19260817.0,False,641.0
200.0,16.0,0.85,0.4,64.0,1.0,1.0,0.99975,-0.121343,-0.002545,0.004565,0.318912,0.274289,,,,24.16,19260817.0,False,642.0
200.0,16.0,1.0,0.4,64.0,0.1,1.0,0.99975,-0.2164,-0.010419,0.004565,0.332155,0.275364,,,,26.01,19260817.0,False,643.0
