learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
1e-08,800.0,1.0,4.0,3.0,0.25,4e-06,-0.009,-0.048065,0.288666,0.302516,0.280447,,,,0.51,42.0,637.0
1e-08,800.0,1.0,2.0,6.0,0.25,1e-05,-0.008999,-0.048064,0.288665,0.302515,0.280446,,,,1.1,42.0,638.0
1e-08,800.0,1.0,2.0,3.0,0.4,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280446,,,,0.68,42.0,639.0
0.0001,800.0,1.0,2.0,3.0,0.25,0.043722,-0.004848,-0.03672,0.282285,0.301892,0.278924,,,,0.62,42.0,640.0
1e-06,400.0,1.0,2.0,3.0,0.25,0.000226,-0.008978,-0.048009,0.288634,0.302512,0.280439,,,,0.29,42.0,641.0
1e-06,800.0,0.85,2.0,3.0,0.25,0.000444,-0.008947,-0.047965,0.288602,0.302508,0.280433,,,,0.44,42.0,642.0
1e-06,800.0,1.0,4.0,3.0,0.25,0.000448,-0.008956,-0.047951,0.288602,0.302509,0.280431,,,,0.47,42.0,643.0
1e-06,800.0,1.0,2.0,6.0,0.25,0.001009,-0.008881,-0.047844,0.288521,0.302498,0.280417,,,,0.76,42.0,644.0
1e-06,800.0,1.0,2.0,3.0,0.4,0.000478,-0.008975,-0.047925,0.288597,0.302512,0.280428,,,,0.64,42.0,645.0
1e-08,200.0,1.0,2.0,3.0,0.25,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,646.0
1e-08,400.0,0.85,2.0,3.0,0.25,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.22,42.0,647.0
1e-08,400.0,1.0,4.0,3.0,0.25,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.23,42.0,648.0
1e-08,400.0,1.0,2.0,6.0,0.25,5e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.36,42.0,649.0
1e-08,400.0,1.0,2.0,3.0,0.4,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.32,42.0,650.0
1e-08,800.0,0.7,2.0,3.0,0.25,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.39,42.0,651.0
1e-08,800.0,0.85,4.0,3.0,0.25,4e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.44,42.0,652.0
1e-08,800.0,0.85,2.0,6.0,0.25,1e-05,-0.008999,-0.048065,0.288665,0.302515,0.280446,,,,0.66,42.0,653.0
1e-08,800.0,0.85,2.0,3.0,0.4,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280447,,,,0.59,42.0,654.0
1e-08,800.0,1.0,8.0,3.0,0.25,4e-06,-0.009,-0.048065,0.288666,0.302516,0.280447,,,,0.45,42.0,655.0
1e-08,800.0,1.0,4.0,6.0,0.25,1e-05,-0.008999,-0.048064,0.288665,0.302515,0.280446,,,,0.71,42.0,656.0
1e-08,800.0,1.0,4.0,3.0,0.4,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280446,,,,0.66,42.0,657.0
1e-08,800.0,1.0,2.0,12.0,0.25,1.6e-05,-0.008999,-0.048064,0.288664,0.302515,0.280446,,,,1.28,42.0,658.0
1e-08,800.0,1.0,2.0,6.0,0.4,1e-05,-0.008999,-0.048064,0.288665,0.302515,0.280446,,,,1.39,42.0,659.0
1e-08,800.0,1.0,2.0,3.0,0.55,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280446,,,,1.44,42.0,660.0
1e-06,800.0,1.0,64.0,3.0,1.0,0.000197,-0.008965,-0.048028,0.288638,0.30251,0.280442,,,,0.18,42.0,661.0
1e-08,400.0,1.0,64.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.1,42.0,662.0
1e-08,800.0,0.85,64.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.28,42.0,663.0
1e-08,800.0,1.0,32.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.44,42.0,664.0
1e-08,800.0,1.0,64.0,6.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.22,42.0,665.0
1e-08,800.0,1.0,64.0,3.0,0.85,4e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.27,42.0,666.0
0.0001,800.0,1.0,64.0,3.0,1.0,0.019439,-0.005527,-0.044286,0.285847,0.301995,0.27994,,,,0.2,42.0,667.0
1e-06,400.0,1.0,64.0,3.0,1.0,9.8e-05,-0.008984,-0.048048,0.288652,0.302513,0.280444,,,,0.1,42.0,668.0
1e-06,800.0,0.85,64.0,3.0,1.0,0.000179,-0.008975,-0.048038,0.288641,0.302512,0.280443,,,,0.22,42.0,669.0
1e-06,800.0,1.0,32.0,3.0,1.0,0.000223,-0.008961,-0.048024,0.288634,0.30251,0.280441,,,,0.21,42.0,670.0
1e-06,800.0,1.0,64.0,6.0,1.0,0.000294,-0.008949,-0.048017,0.288624,0.302508,0.28044,,,,0.23,42.0,671.0
1e-06,800.0,1.0,64.0,3.0,0.85,0.000374,-0.009078,-0.047929,0.288612,0.302527,0.280428,,,,1.6,42.0,672.0
1e-08,200.0,1.0,64.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.05,42.0,673.0
1e-08,400.0,0.85,64.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.12,42.0,674.0
1e-08,400.0,1.0,32.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.09,42.0,675.0
1e-08,400.0,1.0,64.0,6.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.1,42.0,676.0
1e-08,400.0,1.0,64.0,3.0,0.85,2e-06,-0.009001,-0.048066,0.288666,0.302516,0.280447,,,,0.55,42.0,677.0
1e-08,800.0,0.7,64.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.2,42.0,678.0
1e-08,800.0,0.85,32.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,679.0
1e-08,800.0,0.85,64.0,6.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.22,42.0,680.0
1e-08,800.0,0.85,64.0,3.0,0.85,4e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,1.17,42.0,681.0
1e-08,800.0,1.0,16.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,682.0
1e-08,800.0,1.0,32.0,6.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.21,42.0,683.0
1e-08,800.0,1.0,32.0,3.0,0.85,4e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.11,42.0,684.0
1e-08,800.0,1.0,64.0,12.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.2,42.0,685.0
1e-08,800.0,1.0,64.0,6.0,0.85,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280446,,,,1.58,42.0,686.0
1e-08,800.0,1.0,64.0,3.0,0.7,4e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.03,42.0,687.0
0.1,800.0,0.25,2.0,3.0,0.25,0.999584,-0.235098,-0.304179,0.005884,0.334698,0.312842,,,,0.25,42.0,688.0
0.01,400.0,0.25,2.0,3.0,0.25,0.696657,0.048129,0.064745,0.158987,0.293827,0.264924,,,,0.12,42.0,689.0
0.01,800.0,0.4,2.0,3.0,0.25,0.915081,-0.024525,0.067105,0.08412,0.304834,0.264589,,,,0.32,42.0,690.0
0.01,800.0,0.25,4.0,3.0,0.25,0.863401,0.031738,0.032649,0.106689,0.296346,0.269431,,,,0.24,42.0,691.0
0.01,800.0,0.25,2.0,6.0,0.25,0.961621,0.057845,-0.010412,0.056551,0.292323,0.275363,,,,0.3,42.0,692.0
0.01,800.0,0.25,2.0,3.0,0.4,0.87746,0.073347,-0.003351,0.10105,0.289908,0.274399,,,,0.33,42.0,693.0
0.0001,400.0,0.25,2.0,3.0,0.25,0.016371,-0.00639,-0.044293,0.286294,0.302124,0.279941,,,,0.14,42.0,694.0
0.1,400.0,0.25,2.0,3.0,0.25,0.997428,-0.231413,-0.296672,0.01464,0.334198,0.31194,,,,0.14,42.0,695.0
0.01,200.0,0.25,2.0,3.0,0.25,0.481874,0.065859,0.016304,0.207785,0.291077,0.271698,,,,0.07,42.0,696.0
0.01,400.0,0.4,2.0,3.0,0.25,0.754772,-0.013284,0.075191,0.142949,0.303157,0.26344,,,,0.16,42.0,697.0
0.01,400.0,0.25,4.0,3.0,0.25,0.696431,0.063963,0.083756,0.159047,0.291372,0.262217,,,,0.13,42.0,698.0
0.01,400.0,0.25,2.0,6.0,0.25,0.846947,0.068983,0.013983,0.112932,0.29059,0.272018,,,,0.17,42.0,699.0
0.01,400.0,0.25,2.0,3.0,0.4,0.714923,0.091834,0.022787,0.154126,0.287002,0.270801,,,,0.16,42.0,700.0
0.0001,800.0,0.25,4.0,3.0,0.25,0.032087,-0.001787,-0.041551,0.283997,0.301432,0.279574,,,,0.36,42.0,701.0
0.1,800.0,0.25,4.0,3.0,0.25,0.999409,-0.058655,-0.057353,0.007016,0.30987,0.281686,,,,0.29,42.0,702.0
0.01,800.0,0.4,4.0,3.0,0.25,0.911962,-0.015133,0.048857,0.085651,0.303433,0.267165,,,,0.29,42.0,703.0
0.01,800.0,0.25,8.0,3.0,0.25,0.840942,0.079311,0.016529,0.115126,0.288974,0.271667,,,,0.24,42.0,704.0
0.01,800.0,0.25,4.0,6.0,0.25,0.955187,0.003221,0.071222,0.061108,0.300678,0.264005,,,,0.32,42.0,705.0
0.01,800.0,0.25,4.0,3.0,0.4,0.879075,0.075587,0.010398,0.100382,0.289558,0.272512,,,,0.29,42.0,706.0
0.0001,800.0,0.25,2.0,6.0,0.25,0.047901,-0.000283,-0.039344,0.281668,0.301206,0.279277,,,,0.3,42.0,707.0
0.1,800.0,0.25,2.0,6.0,0.25,0.999689,-0.121412,-0.015047,0.00509,0.318922,0.275994,,,,0.3,42.0,708.0
0.01,800.0,0.4,2.0,6.0,0.25,0.992146,-0.025054,0.062389,0.025583,0.304913,0.265257,,,,0.39,42.0,709.0
0.01,800.0,0.25,2.0,12.0,0.25,0.969279,0.04712,0.040315,0.050596,0.293982,0.268361,,,,0.34,42.0,710.0
0.01,800.0,0.25,2.0,6.0,0.4,0.959315,0.014186,-0.043583,0.058225,0.29902,0.279846,,,,0.36,42.0,711.0
0.0001,800.0,0.25,2.0,3.0,0.4,0.034152,-0.000543,-0.040424,0.283694,0.301245,0.279422,,,,0.28,42.0,712.0
0.1,800.0,0.25,2.0,3.0,0.4,0.9996,-0.140483,-0.171489,0.005772,0.321623,0.2965,,,,0.28,42.0,713.0
0.01,800.0,0.4,2.0,3.0,0.4,0.926169,-0.003615,0.060944,0.078436,0.301707,0.265462,,,,0.36,42.0,714.0
0.01,800.0,0.25,2.0,3.0,0.55,0.885967,0.024738,0.047502,0.097479,0.297415,0.267355,,,,0.32,42.0,715.0
0.1,800.0,0.25,64.0,3.0,1.0,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.17,42.0,716.0
0.01,400.0,0.25,64.0,3.0,1.0,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,717.0
0.01,800.0,0.4,64.0,3.0,1.0,0.409902,0.013003,0.008278,0.221747,0.299199,0.272804,,,,0.19,42.0,718.0
0.01,800.0,0.25,32.0,3.0,1.0,0.531394,0.040844,0.062181,0.197606,0.294949,0.265287,,,,0.18,42.0,719.0
0.01,800.0,0.25,64.0,6.0,1.0,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,720.0
0.01,800.0,0.25,64.0,3.0,0.85,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.19,42.0,721.0
0.1,400.0,0.25,64.0,3.0,1.0,-0.000461,-0.013328,-0.058497,0.288733,0.303164,0.281839,,,,0.09,42.0,722.0
0.1,800.0,0.4,64.0,3.0,1.0,0.922289,-0.002974,-0.205556,0.080471,0.301611,0.30078,,,,0.2,42.0,723.0
0.1,800.0,0.25,32.0,3.0,1.0,0.962529,-0.108654,-0.080929,0.055878,0.317103,0.284809,,,,0.2,42.0,724.0
0.1,800.0,0.25,64.0,6.0,1.0,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.18,42.0,725.0
0.1,800.0,0.25,64.0,3.0,0.85,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.2,42.0,726.0
0.0001,400.0,0.25,64.0,3.0,1.0,-0.0,-0.008967,-0.047982,0.288666,0.302511,0.280435,,,,0.1,42.0,727.0
0.01,200.0,0.25,64.0,3.0,1.0,-0.000343,-0.012685,-0.057007,0.288716,0.303067,0.28164,,,,0.05,42.0,728.0
0.01,400.0,0.4,64.0,3.0,1.0,0.251706,0.02351,-0.024885,0.249708,0.297602,0.277328,,,,0.1,42.0,729.0
0.01,400.0,0.25,32.0,3.0,1.0,0.347605,0.046351,0.011336,0.233159,0.294101,0.272383,,,,0.09,42.0,730.0
0.01,400.0,0.25,64.0,6.0,1.0,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,731.0
0.01,400.0,0.25,64.0,3.0,0.85,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,732.0
0.0001,800.0,0.4,64.0,3.0,1.0,0.006604,-0.008445,-0.047174,0.287712,0.302432,0.280327,,,,0.18,42.0,733.0
0.01,800.0,0.55,64.0,3.0,1.0,0.61364,0.033587,0.050294,0.179429,0.296063,0.266963,,,,0.2,42.0,734.0
0.01,800.0,0.4,32.0,3.0,1.0,0.670206,0.045295,0.031753,0.165774,0.294264,0.269556,,,,0.22,42.0,735.0
0.01,800.0,0.4,64.0,6.0,1.0,0.409902,0.013003,0.008278,0.221747,0.299199,0.272804,,,,0.22,42.0,736.0
0.01,800.0,0.4,64.0,3.0,0.85,0.532988,0.028607,0.036023,0.19727,0.296824,0.268961,,,,0.35,42.0,737.0
0.0001,800.0,0.25,32.0,3.0,1.0,0.01003,-0.007403,-0.045673,0.287215,0.302276,0.280126,,,,0.18,42.0,738.0
0.01,800.0,0.25,16.0,3.0,1.0,0.680827,0.038413,0.078689,0.163083,0.295322,0.262941,,,,0.19,42.0,739.0
0.01,800.0,0.25,32.0,6.0,1.0,0.546,0.044307,0.058818,0.194502,0.294416,0.265762,,,,0.19,42.0,740.0
0.01,800.0,0.25,32.0,3.0,0.85,0.635492,0.017091,-0.050866,0.174281,0.298579,0.280821,,,,0.31,42.0,741.0
0.0001,800.0,0.25,64.0,6.0,1.0,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.19,42.0,742.0
0.01,800.0,0.25,64.0,12.0,1.0,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.21,42.0,743.0
0.01,800.0,0.25,64.0,6.0,0.85,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.21,42.0,744.0
0.0001,800.0,0.25,64.0,3.0,0.85,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.3,42.0,745.0
0.01,800.0,0.25,64.0,3.0,0.7,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.2,42.0,746.0
1e-06,25.0,1.0,2.0,3.0,1.0,9e-06,-0.008999,-0.048064,0.288665,0.302515,0.280446,,,,0.01,42.0,747.0
1e-08,50.0,1.0,2.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,748.0
1e-08,25.0,0.85,2.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,749.0
1e-08,25.0,1.0,4.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,750.0
1e-08,25.0,1.0,2.0,6.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,751.0
1e-08,25.0,1.0,2.0,3.0,0.85,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.04,42.0,752.0
0.0001,25.0,1.0,2.0,3.0,1.0,0.000888,-0.008871,-0.047813,0.288538,0.302496,0.280413,,,,0.01,42.0,753.0
1e-06,50.0,1.0,2.0,3.0,1.0,1.8e-05,-0.008999,-0.048064,0.288664,0.302515,0.280446,,,,0.01,42.0,754.0
1e-06,25.0,0.85,2.0,3.0,1.0,8e-06,-0.009,-0.048065,0.288665,0.302515,0.280446,,,,0.01,42.0,755.0
1e-06,25.0,1.0,4.0,3.0,1.0,9e-06,-0.008999,-0.048064,0.288665,0.302515,0.280446,,,,0.01,42.0,756.0
1e-06,25.0,1.0,2.0,6.0,1.0,2.5e-05,-0.008998,-0.048061,0.288663,0.302515,0.280446,,,,0.01,42.0,757.0
1e-06,25.0,1.0,2.0,3.0,0.85,1.6e-05,-0.009004,-0.048061,0.288664,0.302516,0.280446,,,,0.04,42.0,758.0
1e-08,100.0,1.0,2.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,759.0
1e-08,50.0,0.85,2.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,760.0
1e-08,50.0,1.0,4.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,761.0
1e-08,50.0,1.0,2.0,6.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,762.0
1e-08,50.0,1.0,2.0,3.0,0.85,0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.08,42.0,763.0
1e-08,25.0,0.7,2.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,764.0
1e-08,25.0,0.85,4.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,765.0
1e-08,25.0,0.85,2.0,6.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,766.0
1e-08,25.0,0.85,2.0,3.0,0.85,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.03,42.0,767.0
1e-08,25.0,1.0,8.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,768.0
1e-08,25.0,1.0,4.0,6.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,769.0
1e-08,25.0,1.0,4.0,3.0,0.85,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.04,42.0,770.0
1e-08,25.0,1.0,2.0,12.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,771.0
1e-08,25.0,1.0,2.0,6.0,0.85,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.07,42.0,772.0
1e-08,25.0,1.0,2.0,3.0,0.7,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.03,42.0,773.0
1e-06,800.0,0.25,2.0,3.0,1.0,0.000201,-0.008969,-0.048032,0.288637,0.302511,0.280442,,,,0.19,42.0,774.0
1e-08,400.0,0.25,2.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.1,42.0,775.0
1e-08,800.0,0.4,2.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.24,42.0,776.0
1e-08,800.0,0.25,4.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.23,42.0,777.0
1e-08,800.0,0.25,2.0,6.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.23,42.0,778.0
1e-08,800.0,0.25,2.0,3.0,0.85,4e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.39,42.0,779.0
1e-06,400.0,0.25,2.0,3.0,1.0,0.0001,-0.008986,-0.048052,0.288652,0.302513,0.280445,,,,0.09,42.0,780.0
1e-06,800.0,0.4,2.0,3.0,1.0,0.000222,-0.008976,-0.048036,0.288634,0.302512,0.280443,,,,0.21,42.0,781.0
1e-06,800.0,0.25,4.0,3.0,1.0,0.000197,-0.008971,-0.048026,0.288638,0.302511,0.280441,,,,0.2,42.0,782.0
1e-06,800.0,0.25,2.0,6.0,1.0,0.000403,-0.008938,-0.048003,0.288608,0.302506,0.280438,,,,0.23,42.0,783.0
1e-06,800.0,0.25,2.0,3.0,0.85,0.000378,-0.00891,-0.047983,0.288612,0.302502,0.280435,,,,0.5,42.0,784.0
1e-08,200.0,0.25,2.0,3.0,1.0,1e-06,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.07,42.0,785.0
1e-08,400.0,0.4,2.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.16,42.0,786.0
1e-08,400.0,0.25,4.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.15,42.0,787.0
1e-08,400.0,0.25,2.0,6.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.14,42.0,788.0
1e-08,400.0,0.25,2.0,3.0,0.85,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.46,42.0,789.0
1e-08,800.0,0.55,2.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.23,42.0,790.0
1e-08,800.0,0.4,4.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.2,42.0,791.0
1e-08,800.0,0.4,2.0,6.0,1.0,5e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.25,42.0,792.0
1e-08,800.0,0.4,2.0,3.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.77,42.0,793.0
1e-08,800.0,0.25,8.0,3.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.24,42.0,794.0
1e-08,800.0,0.25,4.0,6.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.19,42.0,795.0
1e-08,800.0,0.25,4.0,3.0,0.85,4e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.57,42.0,796.0
1e-08,800.0,0.25,2.0,12.0,1.0,5e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.36,42.0,797.0
1e-08,800.0,0.25,2.0,6.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.55,42.0,798.0
1e-08,800.0,0.25,2.0,3.0,0.7,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.36,42.0,799.0
0.1,25.0,0.25,2.0,3.0,1.0,0.372941,0.053881,-0.05609,0.228586,0.292937,0.281518,,,,0.01,42.0,800.0
0.01,50.0,0.25,2.0,3.0,1.0,0.118531,0.013122,-0.033995,0.271019,0.299181,0.278558,,,,0.01,42.0,801.0
0.01,25.0,0.4,2.0,3.0,1.0,0.056294,0.002962,-0.037735,0.280424,0.300717,0.279061,,,,0.01,42.0,802.0
0.01,25.0,0.25,4.0,3.0,1.0,0.049788,0.003985,-0.046012,0.281389,0.300563,0.280172,,,,0.01,42.0,803.0
0.01,25.0,0.25,2.0,6.0,1.0,0.094762,0.006715,-0.043931,0.274649,0.30015,0.279893,,,,0.01,42.0,804.0
0.01,25.0,0.25,2.0,3.0,0.85,0.098715,0.022889,-0.021991,0.274048,0.297697,0.276936,,,,0.02,42.0,805.0
1.0,25.0,0.25,2.0,3.0,1.0,-198.488094,-217.449477,-153.020213,4.077131,4.451205,3.399732,,,,0.05,42.0,806.0
0.1,50.0,0.25,2.0,3.0,1.0,0.582143,0.060498,-0.000554,0.186599,0.291911,0.274016,,,,0.02,42.0,807.0
0.1,25.0,0.4,2.0,3.0,1.0,0.379534,0.136913,0.001747,0.227382,0.279788,0.273701,,,,0.01,42.0,808.0
0.1,25.0,0.25,4.0,3.0,1.0,0.347482,-0.011986,-0.062474,0.233181,0.302963,0.282368,,,,0.01,42.0,809.0
0.1,25.0,0.25,2.0,6.0,1.0,0.544312,0.161943,-0.021606,0.194863,0.275701,0.276884,,,,0.01,42.0,810.0
0.1,25.0,0.25,2.0,3.0,0.85,0.54494,0.014987,-0.087185,0.194729,0.298898,0.285632,,,,0.02,42.0,811.0
0.0001,50.0,0.25,2.0,3.0,1.0,0.001346,-0.008765,-0.047944,0.288472,0.30248,0.28043,,,,0.02,42.0,812.0
0.01,100.0,0.25,2.0,3.0,1.0,0.216097,0.033694,-0.020806,0.25558,0.296046,0.276775,,,,0.03,42.0,813.0
0.01,50.0,0.4,2.0,3.0,1.0,0.116521,0.008712,-0.032916,0.271328,0.299849,0.278412,,,,0.01,42.0,814.0
0.01,50.0,0.25,4.0,3.0,1.0,0.107791,0.010285,-0.036721,0.272665,0.299611,0.278925,,,,0.01,42.0,815.0
0.01,50.0,0.25,2.0,6.0,1.0,0.206316,0.023357,-0.010067,0.25717,0.297625,0.275316,,,,0.02,42.0,816.0
0.01,50.0,0.25,2.0,3.0,0.85,0.189755,0.049118,-0.024063,0.259839,0.293674,0.277217,,,,0.03,42.0,817.0
0.0001,25.0,0.4,2.0,3.0,1.0,0.000576,-0.008863,-0.047964,0.288583,0.302495,0.280433,,,,0.01,42.0,818.0
0.01,25.0,0.55,2.0,3.0,1.0,0.064313,-0.001275,-0.043235,0.27923,0.301355,0.279799,,,,0.01,42.0,819.0
0.01,25.0,0.4,4.0,3.0,1.0,0.053159,0.008953,-0.043744,0.280889,0.299812,0.279868,,,,0.01,42.0,820.0
0.01,25.0,0.4,2.0,6.0,1.0,0.123747,-0.006868,-0.045056,0.270216,0.302196,0.280044,,,,0.01,42.0,821.0
0.01,25.0,0.4,2.0,3.0,0.85,0.125952,0.028899,-0.018818,0.269876,0.29678,0.276506,,,,0.07,42.0,822.0
0.0001,25.0,0.25,4.0,3.0,1.0,0.000526,-0.008851,-0.048014,0.28859,0.302493,0.28044,,,,0.02,42.0,823.0
0.01,25.0,0.25,8.0,3.0,1.0,0.045102,-0.001504,-0.043656,0.282082,0.30139,0.279856,,,,0.02,42.0,824.0
0.01,25.0,0.25,4.0,6.0,1.0,0.098657,-0.009266,-0.042378,0.274057,0.302555,0.279684,,,,0.02,42.0,825.0
0.01,25.0,0.25,4.0,3.0,0.85,0.10337,0.021807,-0.029654,0.27334,0.297862,0.277972,,,,0.03,42.0,826.0
0.0001,25.0,0.25,2.0,6.0,1.0,0.001055,-0.008807,-0.047956,0.288514,0.302487,0.280432,,,,0.02,42.0,827.0
0.01,25.0,0.25,2.0,12.0,1.0,0.132962,-0.009005,-0.052272,0.268791,0.302516,0.281009,,,,0.03,42.0,828.0
0.01,25.0,0.25,2.0,6.0,0.85,0.133506,0.017449,-0.023746,0.268707,0.298524,0.277174,,,,0.04,42.0,829.0
0.0001,25.0,0.25,2.0,3.0,0.85,0.001096,-0.008572,-0.047829,0.288508,0.302451,0.280415,,,,0.02,42.0,830.0
0.01,25.0,0.25,2.0,3.0,0.7,0.103937,0.029817,-0.01371,0.273253,0.296639,0.275812,,,,0.02,42.0,831.0
