n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
200.0,24.0,0.7,0.85,0.0001,0.01,0.896084,0.098568,0.056909,0.093055,0.285936,0.266031,,,,2.23,19260817.0,-1.0,166.0
200.0,24.0,0.7,0.85,0.0001,1.0,0.999651,-0.530146,-1.071268,0.005394,0.372536,0.394252,,,,2.35,19260817.0,-1.0,167.0
200.0,24.0,0.55,0.7,1e-06,0.1,0.999741,0.007565,-0.021603,0.004645,0.300022,0.276883,,,,1.95,19260817.0,-1.0,168.0
200.0,24.0,0.7,0.7,1e-08,0.1,0.999746,0.02812,-0.156776,0.004603,0.296899,0.294632,,,,1.99,19260817.0,-1.0,169.0
200.0,24.0,0.7,0.7,1e-06,0.01,0.894275,0.096292,0.101436,0.093861,0.286297,0.259675,,,,2.82,19260817.0,-1.0,170.0
200.0,24.0,0.7,0.7,1e-06,1.0,0.999717,-1.081963,-0.816512,0.004858,0.434549,0.369211,,,,1.4,19260817.0,-1.0,171.0
200.0,24.0,0.55,0.7,0.0001,0.01,0.838207,0.129911,0.04996,0.116112,0.280921,0.26701,,,,2.21,19260817.0,-1.0,172.0
200.0,24.0,0.7,0.7,0.01,0.01,0.886539,0.090352,0.092868,0.097234,0.287236,0.26091,,,,2.32,19260817.0,-1.0,173.0
200.0,24.0,0.7,0.7,0.0001,0.001,0.212468,0.030228,-0.007778,0.256171,0.296577,0.275004,,,,2.26,19260817.0,-1.0,174.0
100.0,24.0,0.85,0.85,0.0001,0.1,0.999616,0.180922,-0.029535,0.005659,0.272562,0.277956,,,,1.43,19260817.0,-1.0,175.0
400.0,24.0,0.85,0.85,0.0001,0.1,0.999647,0.182425,-0.029817,0.005425,0.272311,0.277994,,,,5.46,19260817.0,-1.0,176.0
200.0,12.0,0.85,0.85,0.0001,0.1,0.999635,0.165862,-0.023916,0.005516,0.275056,0.277197,,,,2.71,19260817.0,-1.0,177.0
200.0,48.0,0.85,0.85,0.0001,0.1,0.999637,0.181844,-0.030445,0.0055,0.272408,0.278079,,,,2.67,19260817.0,-1.0,178.0
200.0,24.0,1.0,0.85,0.0001,0.1,0.999614,-0.15033,-0.131844,0.005675,0.323008,0.29144,,,,2.97,19260817.0,-1.0,179.0
200.0,24.0,0.85,1.0,0.0001,0.1,0.999641,0.051902,-0.020388,0.005471,0.293244,0.276719,,,,2.92,19260817.0,-1.0,180.0
200.0,24.0,0.85,0.85,1e-06,0.1,0.999746,0.154156,-0.006286,0.004599,0.276979,0.2748,,,,1.8,19260817.0,-1.0,181.0
200.0,24.0,0.85,0.85,0.01,0.1,0.988763,0.144258,-0.0559,0.030599,0.278595,0.281493,,,,2.98,19260817.0,-1.0,182.0
200.0,24.0,0.85,0.85,0.0001,0.01,0.933986,0.118795,0.033349,0.074168,0.28271,0.269334,,,,2.54,19260817.0,-1.0,183.0
200.0,24.0,0.85,0.85,0.0001,1.0,0.999673,-0.528991,-0.998444,0.005222,0.372396,0.387259,,,,2.51,19260817.0,-1.0,184.0
800.0,24.0,0.85,0.85,0.0001,0.1,0.999665,0.182677,-0.031785,0.00528,0.27227,0.27826,,,,10.92,19260817.0,-1.0,185.0
400.0,12.0,0.85,0.85,0.0001,0.1,0.99965,0.166503,-0.02257,0.005399,0.27495,0.277014,,,,5.18,19260817.0,-1.0,186.0
400.0,48.0,0.85,0.85,0.0001,0.1,0.999647,0.182425,-0.029817,0.005425,0.272311,0.277994,,,,5.59,19260817.0,-1.0,187.0
400.0,24.0,1.0,0.85,0.0001,0.1,0.999614,-0.15033,-0.131844,0.005675,0.323008,0.29144,,,,6.06,19260817.0,-1.0,188.0
400.0,24.0,0.85,1.0,0.0001,0.1,0.999652,0.052456,-0.019972,0.005384,0.293158,0.276662,,,,5.28,19260817.0,-1.0,189.0
400.0,24.0,0.85,0.85,1e-06,0.1,0.999748,0.154309,-0.005955,0.004579,0.276954,0.274755,,,,2.44,19260817.0,-1.0,190.0
400.0,24.0,0.85,0.85,0.01,0.1,0.990024,0.145359,-0.048949,0.028832,0.278416,0.280565,,,,5.61,19260817.0,-1.0,191.0
400.0,24.0,0.85,0.85,0.0001,0.01,0.994041,0.110696,0.00309,0.022283,0.284006,0.273517,,,,5.37,19260817.0,-1.0,192.0
400.0,24.0,0.85,0.85,0.0001,1.0,0.999667,-0.528328,-0.982123,0.005267,0.372315,0.385675,,,,3.18,19260817.0,-1.0,193.0
800.0,12.0,0.85,0.85,0.0001,0.1,0.99966,0.167229,-0.022301,0.005321,0.274831,0.276978,,,,5.91,19260817.0,-1.0,194.0
800.0,48.0,0.85,0.85,0.0001,0.1,0.999665,0.182677,-0.031785,0.00528,0.27227,0.27826,,,,6.22,19260817.0,-1.0,195.0
800.0,24.0,0.7,0.85,0.0001,0.1,0.999659,0.064313,0.066772,0.005328,0.291318,0.264636,,,,4.27,19260817.0,-1.0,196.0
800.0,24.0,1.0,0.85,0.0001,0.1,0.999624,-0.150482,-0.132008,0.005594,0.323029,0.291461,,,,1.23,19260817.0,-1.0,197.0
800.0,24.0,0.85,0.7,0.0001,0.1,0.999672,0.08652,0.06241,0.005231,0.28784,0.265254,,,,1.07,19260817.0,-1.0,198.0
800.0,24.0,0.85,1.0,0.0001,0.1,0.999654,0.052599,-0.019899,0.005371,0.293136,0.276652,,,,1.16,19260817.0,-1.0,199.0
800.0,24.0,0.85,0.85,1e-06,0.1,0.999748,0.154803,-0.006063,0.004581,0.276873,0.274769,,,,0.51,19260817.0,-1.0,200.0
800.0,24.0,0.85,0.85,0.01,0.1,0.990259,0.143655,-0.047821,0.02849,0.278693,0.280414,,,,1.1,19260817.0,-1.0,201.0
800.0,24.0,0.85,0.85,0.0001,0.01,0.999549,0.107207,-0.00305,0.006132,0.284562,0.274358,,,,1.13,19260817.0,-1.0,202.0
800.0,24.0,0.85,0.85,0.0001,1.0,0.999711,-0.529118,-0.966148,0.004911,0.372411,0.384117,,,,1.09,19260817.0,-1.0,203.0
50.0,3.0,0.4,0.4,1e-08,0.0001,0.002091,-0.010406,-0.052606,0.288364,0.302726,0.281053,,,,0.03,19260817.0,-1.0,204.0
25.0,6.0,0.4,0.4,1e-08,0.0001,0.00169,-0.010458,-0.052482,0.288422,0.302734,0.281037,,,,0.03,19260817.0,-1.0,205.0
25.0,3.0,0.55,0.4,1e-08,0.0001,0.001163,-0.010704,-0.052721,0.288499,0.302771,0.281069,,,,0.02,19260817.0,-1.0,206.0
25.0,3.0,0.4,0.55,1e-08,0.0001,0.001092,-0.010705,-0.05255,0.288509,0.302771,0.281046,,,,0.01,19260817.0,-1.0,207.0
25.0,3.0,0.4,0.4,1e-06,0.0001,0.000987,-0.010661,-0.052663,0.288524,0.302764,0.281061,,,,0.02,19260817.0,-1.0,208.0
25.0,3.0,0.4,0.4,1e-08,0.001,0.010768,-0.00754,-0.049201,0.287108,0.302297,0.280598,,,,0.02,19260817.0,-1.0,209.0
100.0,3.0,0.4,0.4,1e-08,0.0001,0.004343,-0.009713,-0.052259,0.288039,0.302622,0.281007,,,,0.05,19260817.0,-1.0,210.0
50.0,6.0,0.4,0.4,1e-08,0.0001,0.003351,-0.010208,-0.052282,0.288182,0.302697,0.28101,,,,0.04,19260817.0,-1.0,211.0
50.0,3.0,0.55,0.4,1e-08,0.0001,0.002487,-0.010302,-0.05258,0.288307,0.302711,0.28105,,,,0.03,19260817.0,-1.0,212.0
50.0,3.0,0.4,0.55,1e-08,0.0001,0.002296,-0.010471,-0.052365,0.288335,0.302736,0.281021,,,,0.03,19260817.0,-1.0,213.0
50.0,3.0,0.4,0.4,1e-06,0.0001,0.002091,-0.010406,-0.052606,0.288364,0.302726,0.281053,,,,0.04,19260817.0,-1.0,214.0
50.0,3.0,0.4,0.4,1e-08,0.001,0.02154,-0.005031,-0.048524,0.285541,0.30192,0.280508,,,,0.03,19260817.0,-1.0,215.0
25.0,12.0,0.4,0.4,1e-08,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,216.0
25.0,6.0,0.55,0.4,1e-08,0.0001,0.002164,-0.010547,-0.05258,0.288354,0.302747,0.28105,,,,0.03,19260817.0,-1.0,217.0
25.0,6.0,0.4,0.55,1e-08,0.0001,0.001713,-0.010435,-0.052305,0.288419,0.302731,0.281013,,,,0.02,19260817.0,-1.0,218.0
25.0,6.0,0.4,0.4,1e-06,0.0001,0.00169,-0.010458,-0.052482,0.288422,0.302734,0.281037,,,,0.02,19260817.0,-1.0,219.0
25.0,6.0,0.4,0.4,1e-08,0.001,0.017708,-0.005711,-0.047575,0.286099,0.302022,0.280381,,,,0.02,19260817.0,-1.0,220.0
25.0,3.0,0.7,0.4,1e-08,0.0001,0.001195,-0.010636,-0.052642,0.288494,0.302761,0.281058,,,,0.02,19260817.0,-1.0,221.0
25.0,3.0,0.55,0.55,1e-08,0.0001,0.001214,-0.010636,-0.052766,0.288491,0.302761,0.281075,,,,0.02,19260817.0,-1.0,222.0
25.0,3.0,0.55,0.4,1e-06,0.0001,0.001163,-0.010704,-0.052721,0.288499,0.302771,0.281069,,,,0.02,19260817.0,-1.0,223.0
25.0,3.0,0.55,0.4,1e-08,0.001,0.012452,-0.008035,-0.049747,0.286864,0.302371,0.280671,,,,0.02,19260817.0,-1.0,224.0
25.0,3.0,0.4,0.7,1e-08,0.0001,0.001139,-0.010621,-0.052529,0.288502,0.302758,0.281043,,,,0.02,19260817.0,-1.0,225.0
25.0,3.0,0.4,0.55,1e-06,0.0001,0.001092,-0.010705,-0.05255,0.288509,0.302771,0.281046,,,,0.02,19260817.0,-1.0,226.0
25.0,3.0,0.4,0.55,1e-08,0.001,0.011802,-0.007982,-0.04809,0.286958,0.302363,0.28045,,,,0.02,19260817.0,-1.0,227.0
25.0,3.0,0.4,0.4,0.0001,0.0001,0.000987,-0.010661,-0.052663,0.288524,0.302764,0.281061,,,,0.02,19260817.0,-1.0,228.0
25.0,3.0,0.4,0.4,1e-06,0.001,0.010768,-0.00754,-0.049201,0.287108,0.302297,0.280598,,,,0.02,19260817.0,-1.0,229.0
25.0,3.0,0.4,0.4,1e-08,0.01,0.101912,0.017008,-0.01816,0.273562,0.298591,0.276416,,,,0.02,19260817.0,-1.0,230.0
50.0,3.0,0.4,0.4,0.1,0.0001,0.002054,-0.010412,-0.052613,0.28837,0.302727,0.281054,,,,0.03,19260817.0,-1.0,231.0
25.0,6.0,0.4,0.4,0.1,0.0001,0.001559,-0.01051,-0.05251,0.288441,0.302742,0.281041,,,,0.02,19260817.0,-1.0,232.0
25.0,3.0,0.55,0.4,0.1,0.0001,0.001153,-0.010688,-0.052708,0.2885,0.302768,0.281067,,,,0.02,19260817.0,-1.0,233.0
25.0,3.0,0.4,0.55,0.1,0.0001,0.001058,-0.010723,-0.052593,0.288514,0.302774,0.281052,,,,0.02,19260817.0,-1.0,234.0
25.0,3.0,0.4,0.4,0.01,0.0001,0.000983,-0.010653,-0.052669,0.288524,0.302763,0.281062,,,,0.02,19260817.0,-1.0,235.0
25.0,3.0,0.4,0.4,0.1,0.001,0.010616,-0.007502,-0.049354,0.28713,0.302291,0.280619,,,,0.02,19260817.0,-1.0,236.0
100.0,3.0,0.4,0.4,0.1,0.0001,0.004267,-0.009716,-0.052251,0.28805,0.302623,0.281006,,,,0.05,19260817.0,-1.0,237.0
50.0,6.0,0.4,0.4,0.1,0.0001,0.003066,-0.010211,-0.052365,0.288223,0.302697,0.281021,,,,0.04,19260817.0,-1.0,238.0
50.0,3.0,0.55,0.4,0.1,0.0001,0.002472,-0.010291,-0.052573,0.288309,0.302709,0.281049,,,,0.03,19260817.0,-1.0,239.0
50.0,3.0,0.4,0.55,0.1,0.0001,0.002251,-0.010487,-0.052385,0.288341,0.302738,0.281024,,,,0.03,19260817.0,-1.0,240.0
50.0,3.0,0.4,0.4,0.01,0.0001,0.002086,-0.010399,-0.052612,0.288365,0.302725,0.281054,,,,0.03,19260817.0,-1.0,241.0
50.0,3.0,0.4,0.4,0.1,0.001,0.021174,-0.005123,-0.048737,0.285594,0.301934,0.280536,,,,0.03,19260817.0,-1.0,242.0
25.0,12.0,0.4,0.4,0.1,0.0001,0.001604,-0.01048,-0.0525,0.288435,0.302737,0.281039,,,,0.03,19260817.0,-1.0,243.0
25.0,6.0,0.55,0.4,0.1,0.0001,0.002041,-0.010528,-0.052629,0.288372,0.302745,0.281056,,,,0.02,19260817.0,-1.0,244.0
25.0,6.0,0.4,0.55,0.1,0.0001,0.001593,-0.010604,-0.052423,0.288436,0.302756,0.281029,,,,0.03,19260817.0,-1.0,245.0
25.0,6.0,0.4,0.4,0.01,0.0001,0.001691,-0.010446,-0.052499,0.288422,0.302732,0.281039,,,,0.02,19260817.0,-1.0,246.0
25.0,6.0,0.4,0.4,0.1,0.001,0.016418,-0.006169,-0.047894,0.286287,0.302091,0.280424,,,,0.03,19260817.0,-1.0,247.0
25.0,3.0,0.7,0.4,0.1,0.0001,0.001187,-0.010645,-0.052651,0.288495,0.302762,0.281059,,,,0.02,19260817.0,-1.0,248.0
25.0,3.0,0.55,0.55,0.1,0.0001,0.001205,-0.010626,-0.052752,0.288492,0.302759,0.281073,,,,0.02,19260817.0,-1.0,249.0
25.0,3.0,0.55,0.4,0.01,0.0001,0.001162,-0.010704,-0.052721,0.288499,0.302771,0.281069,,,,0.02,19260817.0,-1.0,250.0
25.0,3.0,0.55,0.4,0.1,0.001,0.012356,-0.00788,-0.049566,0.286877,0.302348,0.280647,,,,0.02,19260817.0,-1.0,251.0
25.0,3.0,0.4,0.7,0.1,0.0001,0.001113,-0.01062,-0.052517,0.288506,0.302758,0.281041,,,,0.02,19260817.0,-1.0,252.0
25.0,3.0,0.4,0.55,0.01,0.0001,0.001089,-0.010697,-0.052557,0.288509,0.30277,0.281047,,,,0.02,19260817.0,-1.0,253.0
25.0,3.0,0.4,0.55,0.1,0.001,0.011464,-0.008165,-0.048521,0.287007,0.30239,0.280507,,,,0.02,19260817.0,-1.0,254.0
25.0,3.0,0.4,0.4,0.01,0.001,0.010724,-0.007471,-0.049262,0.287114,0.302286,0.280606,,,,0.02,19260817.0,-1.0,255.0
25.0,3.0,0.4,0.4,0.1,0.01,0.101282,0.018793,-0.019306,0.273658,0.29832,0.276572,,,,0.02,19260817.0,-1.0,256.0
50.0,192.0,0.4,0.4,1e-08,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.04,19260817.0,-1.0,257.0
25.0,96.0,0.4,0.4,1e-08,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.03,19260817.0,-1.0,258.0
25.0,192.0,0.55,0.4,1e-08,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.04,19260817.0,-1.0,259.0
25.0,192.0,0.4,0.55,1e-08,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.03,19260817.0,-1.0,260.0
25.0,192.0,0.4,0.4,1e-06,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,261.0
25.0,192.0,0.4,0.4,1e-08,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.03,19260817.0,-1.0,262.0
100.0,192.0,0.4,0.4,1e-08,0.0001,0.0071,-0.009197,-0.051734,0.28764,0.302545,0.280937,,,,0.14,19260817.0,-1.0,263.0
50.0,96.0,0.4,0.4,1e-08,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.04,19260817.0,-1.0,264.0
50.0,192.0,0.55,0.4,1e-08,0.0001,0.00471,-0.010026,-0.05229,0.287986,0.302669,0.281011,,,,0.05,19260817.0,-1.0,265.0
50.0,192.0,0.4,0.55,1e-08,0.0001,0.003538,-0.010009,-0.052192,0.288155,0.302667,0.280998,,,,0.05,19260817.0,-1.0,266.0
50.0,192.0,0.4,0.4,1e-06,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.11,19260817.0,-1.0,267.0
50.0,192.0,0.4,0.4,1e-08,0.001,0.035308,-0.002534,-0.045848,0.283524,0.301545,0.28015,,,,0.04,19260817.0,-1.0,268.0
25.0,48.0,0.4,0.4,1e-08,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.03,19260817.0,-1.0,269.0
25.0,96.0,0.55,0.4,1e-08,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.03,19260817.0,-1.0,270.0
25.0,96.0,0.4,0.55,1e-08,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.02,19260817.0,-1.0,271.0
25.0,96.0,0.4,0.4,1e-06,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,272.0
25.0,96.0,0.4,0.4,1e-08,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.02,19260817.0,-1.0,273.0
25.0,192.0,0.7,0.4,1e-08,0.0001,0.00281,-0.010384,-0.052677,0.288261,0.302723,0.281063,,,,0.03,19260817.0,-1.0,274.0
25.0,192.0,0.55,0.55,1e-08,0.0001,0.002311,-0.01045,-0.052785,0.288333,0.302733,0.281077,,,,0.03,19260817.0,-1.0,275.0
25.0,192.0,0.55,0.4,1e-06,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.03,19260817.0,-1.0,276.0
25.0,192.0,0.55,0.4,1e-08,0.001,0.02404,-0.006245,-0.048945,0.285176,0.302102,0.280564,,,,0.02,19260817.0,-1.0,277.0
25.0,192.0,0.4,0.7,1e-08,0.0001,0.001839,-0.010323,-0.052329,0.288401,0.302714,0.281016,,,,0.03,19260817.0,-1.0,278.0
25.0,192.0,0.4,0.55,1e-06,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.02,19260817.0,-1.0,279.0
25.0,192.0,0.4,0.55,1e-08,0.001,0.018449,-0.004628,-0.045987,0.285991,0.301859,0.280168,,,,0.03,19260817.0,-1.0,280.0
25.0,192.0,0.4,0.4,0.0001,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,281.0
25.0,192.0,0.4,0.4,1e-06,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.04,19260817.0,-1.0,282.0
25.0,192.0,0.4,0.4,1e-08,0.01,0.168956,0.030718,-0.001172,0.263153,0.296502,0.274101,,,,0.03,19260817.0,-1.0,283.0
50.0,192.0,0.4,0.4,0.1,0.0001,0.003141,-0.010191,-0.05236,0.288213,0.302694,0.28102,,,,0.05,19260817.0,-1.0,284.0
25.0,96.0,0.4,0.4,0.1,0.0001,0.001604,-0.01048,-0.0525,0.288435,0.302737,0.281039,,,,0.02,19260817.0,-1.0,285.0
25.0,192.0,0.55,0.4,0.1,0.0001,0.002142,-0.010484,-0.052621,0.288357,0.302738,0.281055,,,,0.03,19260817.0,-1.0,286.0
25.0,192.0,0.4,0.55,0.1,0.0001,0.001627,-0.010591,-0.052408,0.288431,0.302754,0.281027,,,,0.02,19260817.0,-1.0,287.0
25.0,192.0,0.4,0.4,0.01,0.0001,0.00176,-0.010399,-0.052481,0.288412,0.302725,0.281037,,,,0.03,19260817.0,-1.0,288.0
25.0,192.0,0.4,0.4,0.1,0.001,0.016857,-0.005867,-0.047796,0.286223,0.302046,0.28041,,,,0.03,19260817.0,-1.0,289.0
100.0,192.0,0.4,0.4,0.1,0.0001,0.006389,-0.009353,-0.05178,0.287743,0.302568,0.280943,,,,0.08,19260817.0,-1.0,290.0
50.0,96.0,0.4,0.4,0.1,0.0001,0.003141,-0.010191,-0.05236,0.288213,0.302694,0.28102,,,,0.04,19260817.0,-1.0,291.0
50.0,192.0,0.55,0.4,0.1,0.0001,0.004349,-0.010009,-0.052395,0.288038,0.302667,0.281025,,,,0.05,19260817.0,-1.0,292.0
50.0,192.0,0.4,0.55,0.1,0.0001,0.003283,-0.010262,-0.052281,0.288192,0.302705,0.28101,,,,0.11,19260817.0,-1.0,293.0
50.0,192.0,0.4,0.4,0.01,0.0001,0.003482,-0.010157,-0.0523,0.288163,0.302689,0.281013,,,,0.05,19260817.0,-1.0,294.0
50.0,192.0,0.4,0.4,0.1,0.001,0.03181,-0.003114,-0.04638,0.284038,0.301632,0.280221,,,,0.04,19260817.0,-1.0,295.0
25.0,48.0,0.4,0.4,0.1,0.0001,0.001604,-0.01048,-0.0525,0.288435,0.302737,0.281039,,,,0.03,19260817.0,-1.0,296.0
25.0,96.0,0.55,0.4,0.1,0.0001,0.002142,-0.010484,-0.052621,0.288357,0.302738,0.281055,,,,0.03,19260817.0,-1.0,297.0
25.0,96.0,0.4,0.55,0.1,0.0001,0.001627,-0.010591,-0.052408,0.288431,0.302754,0.281027,,,,0.03,19260817.0,-1.0,298.0
25.0,96.0,0.4,0.4,0.01,0.0001,0.00176,-0.010399,-0.052481,0.288412,0.302725,0.281037,,,,0.02,19260817.0,-1.0,299.0
25.0,96.0,0.4,0.4,0.1,0.001,0.016857,-0.005867,-0.047796,0.286223,0.302046,0.28041,,,,0.03,19260817.0,-1.0,300.0
25.0,192.0,0.7,0.4,0.1,0.0001,0.002559,-0.010436,-0.052609,0.288297,0.302731,0.281054,,,,0.03,19260817.0,-1.0,301.0
25.0,192.0,0.55,0.55,0.1,0.0001,0.002126,-0.010529,-0.052757,0.288359,0.302745,0.281073,,,,0.07,19260817.0,-1.0,302.0
25.0,192.0,0.55,0.4,0.01,0.0001,0.002329,-0.010538,-0.05261,0.28833,0.302746,0.281054,,,,0.03,19260817.0,-1.0,303.0
25.0,192.0,0.55,0.4,0.1,0.001,0.02212,-0.006099,-0.048873,0.285456,0.30208,0.280555,,,,0.03,19260817.0,-1.0,304.0
25.0,192.0,0.4,0.7,0.1,0.0001,0.001682,-0.010447,-0.052364,0.288423,0.302732,0.281021,,,,0.05,19260817.0,-1.0,305.0
25.0,192.0,0.4,0.55,0.01,0.0001,0.001746,-0.010406,-0.052341,0.288414,0.302726,0.281018,,,,0.03,19260817.0,-1.0,306.0
25.0,192.0,0.4,0.55,0.1,0.001,0.017094,-0.006786,-0.04667,0.286189,0.302183,0.28026,,,,0.03,19260817.0,-1.0,307.0
25.0,192.0,0.4,0.4,0.01,0.001,0.018387,-0.00506,-0.047548,0.286,0.301924,0.280377,,,,0.03,19260817.0,-1.0,308.0
25.0,192.0,0.4,0.4,0.1,0.01,0.155152,0.03212,-0.011046,0.265329,0.296287,0.275449,,,,0.03,19260817.0,-1.0,309.0
50.0,3.0,0.4,1.0,1e-08,0.0001,0.002551,-0.01019,-0.051939,0.288298,0.302694,0.280964,,,,0.04,19260817.0,-1.0,310.0
25.0,6.0,0.4,1.0,1e-08,0.0001,0.001842,-0.010442,-0.05224,0.2884,0.302732,0.281004,,,,0.03,19260817.0,-1.0,311.0
25.0,3.0,0.55,1.0,1e-08,0.0001,0.001434,-0.010512,-0.052621,0.288459,0.302742,0.281055,,,,0.02,19260817.0,-1.0,312.0
25.0,3.0,0.4,0.85,1e-08,0.0001,0.00122,-0.010541,-0.052461,0.28849,0.302747,0.281034,,,,0.02,19260817.0,-1.0,313.0
25.0,3.0,0.4,1.0,1e-06,0.0001,0.001281,-0.010624,-0.05242,0.288481,0.302759,0.281029,,,,0.02,19260817.0,-1.0,314.0
25.0,3.0,0.4,1.0,1e-08,0.001,0.013691,-0.007173,-0.04717,0.286683,0.302242,0.280327,,,,0.02,19260817.0,-1.0,315.0
100.0,3.0,0.4,1.0,1e-08,0.0001,0.005277,-0.009252,-0.051275,0.287904,0.302553,0.280876,,,,0.05,19260817.0,-1.0,316.0
50.0,6.0,0.4,1.0,1e-08,0.0001,0.003585,-0.009887,-0.051688,0.288148,0.302648,0.280931,,,,0.04,19260817.0,-1.0,317.0
50.0,3.0,0.55,1.0,1e-08,0.0001,0.002982,-0.01,-0.052384,0.288236,0.302665,0.281024,,,,0.03,19260817.0,-1.0,318.0
50.0,3.0,0.4,0.85,1e-08,0.0001,0.002445,-0.010083,-0.052058,0.288313,0.302678,0.28098,,,,0.03,19260817.0,-1.0,319.0
50.0,3.0,0.4,1.0,1e-06,0.0001,0.002551,-0.01019,-0.051939,0.288298,0.302694,0.280964,,,,0.03,19260817.0,-1.0,320.0
50.0,3.0,0.4,1.0,1e-08,0.001,0.026115,-0.002912,-0.042151,0.284872,0.301601,0.279654,,,,0.03,19260817.0,-1.0,321.0
25.0,12.0,0.4,1.0,1e-08,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.03,19260817.0,-1.0,322.0
25.0,6.0,0.55,1.0,1e-08,0.0001,0.002374,-0.01041,-0.052497,0.288323,0.302727,0.281039,,,,0.03,19260817.0,-1.0,323.0
25.0,6.0,0.4,0.85,1e-08,0.0001,0.001821,-0.010303,-0.052295,0.288403,0.302711,0.281012,,,,0.02,19260817.0,-1.0,324.0
25.0,6.0,0.4,1.0,1e-06,0.0001,0.001842,-0.010442,-0.05224,0.2884,0.302732,0.281004,,,,0.02,19260817.0,-1.0,325.0
25.0,6.0,0.4,1.0,1e-08,0.001,0.019281,-0.005514,-0.045602,0.28587,0.301993,0.280117,,,,0.02,19260817.0,-1.0,326.0
25.0,3.0,0.7,1.0,1e-08,0.0001,0.001579,-0.010551,-0.052659,0.288438,0.302748,0.28106,,,,0.02,19260817.0,-1.0,327.0
25.0,3.0,0.55,0.85,1e-08,0.0001,0.001366,-0.010564,-0.052731,0.288469,0.30275,0.28107,,,,0.02,19260817.0,-1.0,328.0
25.0,3.0,0.55,1.0,1e-06,0.0001,0.001434,-0.010512,-0.052621,0.288459,0.302742,0.281055,,,,0.02,19260817.0,-1.0,329.0
25.0,3.0,0.55,1.0,1e-08,0.001,0.01489,-0.006084,-0.048199,0.286509,0.302078,0.280464,,,,0.02,19260817.0,-1.0,330.0
25.0,3.0,0.4,0.85,1e-06,0.0001,0.00122,-0.010541,-0.052461,0.28849,0.302747,0.281034,,,,0.02,19260817.0,-1.0,331.0
25.0,3.0,0.4,0.85,1e-08,0.001,0.013086,-0.006371,-0.047316,0.286771,0.302121,0.280346,,,,0.02,19260817.0,-1.0,332.0
25.0,3.0,0.4,1.0,0.0001,0.0001,0.001281,-0.010624,-0.05242,0.288481,0.302759,0.281029,,,,0.02,19260817.0,-1.0,333.0
25.0,3.0,0.4,1.0,1e-06,0.001,0.013691,-0.007173,-0.04717,0.286683,0.302242,0.280327,,,,0.02,19260817.0,-1.0,334.0
25.0,3.0,0.4,1.0,1e-08,0.01,0.128681,0.022422,-0.004124,0.269454,0.297768,0.274505,,,,0.02,19260817.0,-1.0,335.0
50.0,3.0,0.4,1.0,0.1,0.0001,0.002529,-0.010182,-0.051911,0.288301,0.302693,0.280961,,,,0.03,19260817.0,-1.0,336.0
25.0,6.0,0.4,1.0,0.1,0.0001,0.001721,-0.010481,-0.052315,0.288418,0.302737,0.281014,,,,0.03,19260817.0,-1.0,337.0
25.0,3.0,0.55,1.0,0.1,0.0001,0.001432,-0.010513,-0.052625,0.28846,0.302742,0.281056,,,,0.02,19260817.0,-1.0,338.0
25.0,3.0,0.4,0.85,0.1,0.0001,0.001204,-0.010539,-0.05246,0.288493,0.302746,0.281034,,,,0.02,19260817.0,-1.0,339.0
25.0,3.0,0.4,1.0,0.01,0.0001,0.00128,-0.01062,-0.052413,0.288482,0.302758,0.281028,,,,0.02,19260817.0,-1.0,340.0
