n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Precedence
25.0,2.0,0.55,1.0,64.0,0.01,0.001,0.004041,-0.007707,-0.047019,0.288083,0.302322,0.280306,,,,0.05,19260817.0,False,353.0
25.0,2.0,0.4,0.85,64.0,0.01,0.001,0.00314,-0.008034,-0.047214,0.288213,0.302371,0.280333,,,,0.05,19260817.0,False,354.0
25.0,2.0,0.4,1.0,64.0,0.1,0.001,0.003387,-0.007381,-0.047535,0.288177,0.302273,0.280376,,,,0.05,19260817.0,False,355.0
25.0,2.0,0.4,1.0,64.0,0.01,0.01,0.03352,0.005254,-0.040915,0.283787,0.300371,0.279488,,,,0.04,19260817.0,False,356.0
50.0,4.0,0.4,1.0,64.0,0.01,0.001,0.015482,-0.003888,-0.044899,0.286423,0.301748,0.280023,,,,0.06,19260817.0,False,357.0
25.0,8.0,0.4,1.0,64.0,0.01,0.001,0.025728,-0.006741,-0.045655,0.284929,0.302177,0.280124,,,,0.09,19260817.0,False,358.0
25.0,4.0,0.55,1.0,64.0,0.01,0.001,0.009268,-0.006568,-0.046593,0.287326,0.302151,0.280249,,,,0.04,19260817.0,False,359.0
25.0,4.0,0.4,0.85,64.0,0.01,0.001,0.008071,-0.006758,-0.047321,0.287499,0.302179,0.280347,,,,0.05,19260817.0,False,360.0
25.0,4.0,0.4,1.0,256.0,0.01,0.001,0.008256,-0.006442,-0.04715,0.287472,0.302132,0.280324,,,,0.05,19260817.0,False,361.0
25.0,4.0,0.4,1.0,64.0,0.1,0.001,0.007957,-0.006988,-0.046032,0.287516,0.302214,0.280174,,,,0.05,19260817.0,False,362.0
25.0,4.0,0.4,1.0,64.0,0.01,0.01,0.076588,0.010652,-0.028355,0.277392,0.299555,0.277797,,,,0.05,19260817.0,False,363.0
50.0,2.0,0.55,1.0,64.0,0.01,0.001,0.007776,-0.005812,-0.045615,0.287542,0.302037,0.280118,,,,0.07,19260817.0,False,364.0
25.0,2.0,0.7,1.0,64.0,0.01,0.001,0.004512,-0.007455,-0.046411,0.288014,0.302284,0.280225,,,,0.04,19260817.0,False,365.0
25.0,2.0,0.55,0.85,64.0,0.01,0.001,0.003531,-0.007826,-0.047254,0.288156,0.30234,0.280338,,,,0.06,19260817.0,False,366.0
25.0,2.0,0.55,1.0,256.0,0.01,0.001,0.00419,-0.007235,-0.046914,0.288061,0.302251,0.280292,,,,0.05,19260817.0,False,367.0
25.0,2.0,0.55,1.0,64.0,0.1,0.001,0.004022,-0.007711,-0.047023,0.288085,0.302322,0.280307,,,,0.04,19260817.0,False,368.0
25.0,2.0,0.55,1.0,64.0,0.01,0.01,0.039266,0.004421,-0.040766,0.282942,0.300497,0.279468,,,,0.04,19260817.0,False,369.0
50.0,2.0,0.4,0.85,64.0,0.01,0.001,0.006668,-0.007011,-0.045881,0.287702,0.302217,0.280154,,,,0.05,19260817.0,False,370.0
25.0,2.0,0.4,0.7,64.0,0.01,0.001,0.003554,-0.00794,-0.047424,0.288153,0.302357,0.280361,,,,0.04,19260817.0,False,371.0
25.0,2.0,0.4,0.85,256.0,0.01,0.001,0.003271,-0.007794,-0.046873,0.288194,0.302335,0.280287,,,,0.04,19260817.0,False,372.0
25.0,2.0,0.4,0.85,64.0,0.1,0.001,0.00312,-0.008039,-0.047217,0.288216,0.302371,0.280333,,,,0.05,19260817.0,False,373.0
25.0,2.0,0.4,0.85,64.0,0.01,0.01,0.02951,0.001399,-0.041288,0.284375,0.300953,0.279538,,,,0.04,19260817.0,False,374.0
50.0,2.0,0.4,1.0,256.0,0.01,0.001,0.006832,-0.00635,-0.046642,0.287679,0.302118,0.280256,,,,0.05,19260817.0,False,375.0
25.0,2.0,0.4,1.0,256.0,0.1,0.001,0.003642,-0.007238,-0.047311,0.28814,0.302251,0.280345,,,,0.05,19260817.0,False,376.0
25.0,2.0,0.4,1.0,256.0,0.01,0.01,0.035026,0.007261,-0.043023,0.283566,0.300068,0.279771,,,,0.04,19260817.0,False,377.0
50.0,2.0,0.4,1.0,64.0,0.1,0.001,0.006864,-0.006108,-0.046338,0.287674,0.302082,0.280215,,,,0.05,19260817.0,False,378.0
25.0,2.0,0.4,1.0,64.0,0.1,0.01,0.033313,0.005168,-0.040924,0.283817,0.300384,0.279489,,,,0.05,19260817.0,False,379.0
50.0,2.0,0.4,1.0,64.0,0.01,0.01,0.065257,0.014427,-0.028775,0.279089,0.298983,0.277854,,,,0.05,19260817.0,False,380.0
25.0,2.0,0.4,1.0,64.0,0.01,0.1,0.248878,0.065944,0.036977,0.250179,0.291064,0.268828,,,,0.04,19260817.0,False,381.0
25.0,4.0,0.4,1.0,64.0,1.0,0.001,0.007228,-0.006892,-0.046458,0.287621,0.302199,0.280231,,,,0.05,19260817.0,False,382.0
25.0,2.0,0.55,1.0,64.0,1.0,0.001,0.003805,-0.007639,-0.047089,0.288117,0.302311,0.280316,,,,0.05,19260817.0,False,383.0
25.0,2.0,0.4,0.85,64.0,1.0,0.001,0.002987,-0.008063,-0.047162,0.288235,0.302375,0.280326,,,,0.05,19260817.0,False,384.0
25.0,2.0,0.4,1.0,64.0,1.0,0.01,0.03167,0.004429,-0.041595,0.284059,0.300496,0.279579,,,,0.04,19260817.0,False,385.0
50.0,4.0,0.4,1.0,64.0,1.0,0.001,0.013628,-0.003886,-0.045073,0.286693,0.301748,0.280046,,,,0.06,19260817.0,False,386.0
25.0,8.0,0.4,1.0,64.0,1.0,0.001,0.017252,-0.007109,-0.0467,0.286165,0.302232,0.280264,,,,0.09,19260817.0,False,387.0
25.0,4.0,0.55,1.0,64.0,1.0,0.001,0.008149,-0.006784,-0.046767,0.287488,0.302183,0.280273,,,,0.05,19260817.0,False,388.0
25.0,4.0,0.4,0.85,64.0,1.0,0.001,0.006949,-0.006968,-0.047321,0.287662,0.302211,0.280347,,,,0.05,19260817.0,False,389.0
25.0,4.0,0.4,1.0,256.0,1.0,0.001,0.007431,-0.006437,-0.047001,0.287592,0.302131,0.280304,,,,0.05,19260817.0,False,390.0
25.0,4.0,0.4,1.0,64.0,1.0,0.01,0.064543,0.01124,-0.034632,0.279195,0.299466,0.278643,,,,0.05,19260817.0,False,391.0
50.0,2.0,0.55,1.0,64.0,1.0,0.001,0.007312,-0.005836,-0.045749,0.287609,0.302041,0.280136,,,,0.05,19260817.0,False,392.0
25.0,2.0,0.7,1.0,64.0,1.0,0.001,0.004234,-0.007481,-0.0464,0.288055,0.302288,0.280224,,,,0.04,19260817.0,False,393.0
25.0,2.0,0.55,0.85,64.0,1.0,0.001,0.003417,-0.007814,-0.047275,0.288173,0.302338,0.280341,,,,0.06,19260817.0,False,394.0
25.0,2.0,0.55,1.0,256.0,1.0,0.001,0.00395,-0.007334,-0.046935,0.288096,0.302266,0.280295,,,,0.05,19260817.0,False,395.0
25.0,2.0,0.55,1.0,64.0,1.0,0.01,0.037779,0.005553,-0.040777,0.283161,0.300326,0.27947,,,,0.06,19260817.0,False,396.0
50.0,2.0,0.4,0.85,64.0,1.0,0.001,0.006332,-0.007079,-0.045885,0.287751,0.302227,0.280155,,,,0.05,19260817.0,False,397.0
25.0,2.0,0.4,0.7,64.0,1.0,0.001,0.00333,-0.008072,-0.047428,0.288185,0.302376,0.280361,,,,0.05,19260817.0,False,398.0
25.0,2.0,0.4,0.85,256.0,1.0,0.001,0.003068,-0.007831,-0.046913,0.288223,0.30234,0.280292,,,,0.05,19260817.0,False,399.0
25.0,2.0,0.4,0.85,64.0,1.0,0.01,0.027309,0.001927,-0.038097,0.284698,0.300873,0.27911,,,,0.06,19260817.0,False,400.0
50.0,2.0,0.4,1.0,256.0,1.0,0.001,0.006512,-0.00645,-0.046733,0.287725,0.302133,0.280268,,,,0.06,19260817.0,False,401.0
25.0,2.0,0.4,1.0,256.0,1.0,0.01,0.033568,0.0066,-0.043213,0.28378,0.300168,0.279796,,,,0.05,19260817.0,False,402.0
50.0,2.0,0.4,1.0,64.0,1.0,0.01,0.062132,0.013171,-0.029551,0.279555,0.299173,0.277958,,,,0.05,19260817.0,False,403.0
25.0,2.0,0.4,1.0,64.0,1.0,0.1,0.227757,0.063908,0.009578,0.253672,0.291381,0.272625,,,,0.16,19260817.0,False,404.0
50.0,2.0,1.0,1.0,64.0,0.01,0.001,0.009269,-0.005113,-0.046258,0.287325,0.301932,0.280205,,,,0.07,19260817.0,False,405.0
25.0,4.0,1.0,1.0,64.0,0.01,0.001,0.010746,-0.006339,-0.046991,0.287111,0.302116,0.280303,,,,0.05,19260817.0,False,406.0
25.0,2.0,0.85,1.0,64.0,0.01,0.001,0.004189,-0.007166,-0.046595,0.288061,0.30224,0.28025,,,,0.04,19260817.0,False,407.0
25.0,2.0,1.0,0.85,64.0,0.01,0.001,0.004578,-0.007144,-0.047242,0.288005,0.302237,0.280336,,,,0.04,19260817.0,False,408.0
25.0,2.0,1.0,1.0,64.0,0.1,0.001,0.004398,-0.00731,-0.047095,0.288031,0.302262,0.280317,,,,0.05,19260817.0,False,409.0
25.0,2.0,1.0,1.0,64.0,0.01,0.01,0.041775,0.003078,-0.042867,0.282573,0.300699,0.27975,,,,0.04,19260817.0,False,410.0
50.0,4.0,1.0,1.0,64.0,0.01,0.001,0.020919,-0.003843,-0.045148,0.285631,0.301741,0.280056,,,,0.06,19260817.0,False,411.0
50.0,2.0,0.85,1.0,64.0,0.01,0.001,0.008297,-0.005524,-0.044993,0.287466,0.301994,0.280035,,,,0.06,19260817.0,False,412.0
50.0,2.0,1.0,0.85,64.0,0.01,0.001,0.008911,-0.005264,-0.046095,0.287377,0.301955,0.280183,,,,0.05,19260817.0,False,413.0
50.0,2.0,1.0,1.0,256.0,0.01,0.001,0.009428,-0.005696,-0.046172,0.287302,0.30202,0.280193,,,,0.05,19260817.0,False,414.0
50.0,2.0,1.0,1.0,64.0,0.1,0.001,0.009188,-0.005151,-0.046266,0.287337,0.301938,0.280206,,,,0.05,19260817.0,False,415.0
50.0,2.0,1.0,1.0,64.0,0.01,0.01,0.08338,0.022024,-0.035436,0.27637,0.297828,0.278752,,,,0.05,19260817.0,False,416.0
25.0,8.0,1.0,1.0,64.0,0.01,0.001,0.028388,-0.005483,-0.042799,0.284539,0.301988,0.279741,,,,0.09,19260817.0,False,417.0
25.0,4.0,0.85,1.0,64.0,0.01,0.001,0.009198,-0.006619,-0.046214,0.287336,0.302158,0.280199,,,,0.05,19260817.0,False,418.0
25.0,4.0,1.0,0.85,64.0,0.01,0.001,0.009604,-0.006745,-0.045355,0.287277,0.302177,0.280084,,,,0.05,19260817.0,False,419.0
25.0,4.0,1.0,1.0,256.0,0.01,0.001,0.010198,-0.006916,-0.045845,0.287191,0.302203,0.280149,,,,0.05,19260817.0,False,420.0
25.0,4.0,1.0,1.0,64.0,0.1,0.001,0.010574,-0.006362,-0.046992,0.287136,0.30212,0.280303,,,,0.05,19260817.0,False,421.0
25.0,4.0,1.0,1.0,64.0,0.01,0.01,0.100011,0.017605,-0.03453,0.273851,0.298501,0.27863,,,,0.05,19260817.0,False,422.0
25.0,2.0,0.85,0.85,64.0,0.01,0.001,0.004606,-0.007241,-0.047191,0.288001,0.302252,0.280329,,,,0.05,19260817.0,False,423.0
25.0,2.0,0.85,1.0,256.0,0.01,0.001,0.004701,-0.007223,-0.046873,0.287987,0.302249,0.280287,,,,0.05,19260817.0,False,424.0
25.0,2.0,0.85,1.0,64.0,0.1,0.001,0.00416,-0.007175,-0.046605,0.288065,0.302242,0.280251,,,,0.04,19260817.0,False,425.0
25.0,2.0,0.85,1.0,64.0,0.01,0.01,0.039067,0.00731,-0.032624,0.282972,0.300061,0.278373,,,,0.05,19260817.0,False,426.0
25.0,2.0,1.0,0.7,64.0,0.01,0.001,0.004176,-0.00708,-0.04704,0.288063,0.302228,0.280309,,,,0.04,19260817.0,False,427.0
25.0,2.0,1.0,0.85,256.0,0.01,0.001,0.004784,-0.007364,-0.047165,0.287975,0.30227,0.280326,,,,0.04,19260817.0,False,428.0
25.0,2.0,1.0,0.85,64.0,0.1,0.001,0.004545,-0.007153,-0.047242,0.28801,0.302239,0.280336,,,,0.05,19260817.0,False,429.0
25.0,2.0,1.0,0.85,64.0,0.01,0.01,0.043208,0.007874,-0.041682,0.282361,0.299975,0.279591,,,,0.04,19260817.0,False,430.0
25.0,2.0,1.0,1.0,256.0,0.1,0.001,0.004665,-0.007225,-0.046366,0.287992,0.302249,0.280219,,,,0.04,19260817.0,False,431.0
25.0,2.0,1.0,1.0,256.0,0.01,0.01,0.045181,0.007767,-0.031894,0.28207,0.299992,0.278275,,,,0.04,19260817.0,False,432.0
25.0,2.0,1.0,1.0,64.0,0.1,0.01,0.041429,0.002936,-0.042891,0.282624,0.300721,0.279753,,,,0.05,19260817.0,False,433.0
25.0,2.0,1.0,1.0,64.0,0.01,0.1,0.301381,0.090776,-0.022664,0.241277,0.287169,0.277027,,,,0.04,19260817.0,False,434.0
50.0,2.0,1.0,1.0,64.0,1.0,0.001,0.008379,-0.005369,-0.046368,0.287454,0.301971,0.280219,,,,0.05,19260817.0,False,435.0
25.0,4.0,1.0,1.0,64.0,1.0,0.001,0.009337,-0.006594,-0.046849,0.287316,0.302155,0.280284,,,,0.05,19260817.0,False,436.0
25.0,2.0,0.85,1.0,64.0,1.0,0.001,0.003917,-0.007257,-0.046681,0.2881,0.302254,0.280261,,,,0.04,19260817.0,False,437.0
25.0,2.0,1.0,0.85,64.0,1.0,0.001,0.004281,-0.00723,-0.047249,0.288048,0.30225,0.280337,,,,0.04,19260817.0,False,438.0
25.0,2.0,1.0,1.0,64.0,1.0,0.01,0.037807,0.002189,-0.042738,0.283157,0.300834,0.279733,,,,0.04,19260817.0,False,439.0
50.0,4.0,1.0,1.0,64.0,1.0,0.001,0.018227,-0.004339,-0.045229,0.286024,0.301816,0.280067,,,,0.06,19260817.0,False,440.0
50.0,2.0,0.85,1.0,64.0,1.0,0.001,0.007716,-0.005714,-0.045154,0.287551,0.302023,0.280057,,,,0.06,19260817.0,False,441.0
50.0,2.0,1.0,0.85,64.0,1.0,0.001,0.008373,-0.005375,-0.046162,0.287455,0.301972,0.280192,,,,0.06,19260817.0,False,442.0
50.0,2.0,1.0,1.0,256.0,1.0,0.001,0.008936,-0.005929,-0.046239,0.287374,0.302055,0.280202,,,,0.06,19260817.0,False,443.0
50.0,2.0,1.0,1.0,64.0,1.0,0.01,0.075887,0.020013,-0.035572,0.277497,0.298135,0.27877,,,,0.05,19260817.0,False,444.0
25.0,8.0,1.0,1.0,64.0,1.0,0.001,0.019994,-0.006508,-0.043878,0.285766,0.302142,0.279886,,,,0.1,19260817.0,False,445.0
25.0,4.0,0.85,1.0,64.0,1.0,0.001,0.007917,-0.0072,-0.046234,0.287521,0.302246,0.280201,,,,0.05,19260817.0,False,446.0
25.0,4.0,1.0,0.85,64.0,1.0,0.001,0.008067,-0.00679,-0.045697,0.2875,0.302184,0.280129,,,,0.05,19260817.0,False,447.0
25.0,4.0,1.0,1.0,256.0,1.0,0.001,0.009052,-0.006863,-0.045704,0.287357,0.302195,0.28013,,,,0.05,19260817.0,False,448.0
25.0,4.0,1.0,1.0,64.0,1.0,0.01,0.08805,0.016059,-0.03414,0.275665,0.298735,0.278577,,,,0.05,19260817.0,False,449.0
25.0,2.0,0.85,0.85,64.0,1.0,0.001,0.004325,-0.00728,-0.047217,0.288041,0.302258,0.280333,,,,0.05,19260817.0,False,450.0
25.0,2.0,0.85,1.0,256.0,1.0,0.001,0.004307,-0.00744,-0.046745,0.288044,0.302282,0.28027,,,,0.05,19260817.0,False,451.0
25.0,2.0,0.85,1.0,64.0,1.0,0.01,0.036537,0.006594,-0.033458,0.283344,0.300169,0.278485,,,,0.04,19260817.0,False,452.0
25.0,2.0,1.0,0.7,64.0,1.0,0.001,0.004011,-0.00715,-0.047097,0.288087,0.302238,0.280317,,,,0.05,19260817.0,False,453.0
25.0,2.0,1.0,0.85,256.0,1.0,0.001,0.004469,-0.007395,-0.04723,0.288021,0.302275,0.280335,,,,0.04,19260817.0,False,454.0
25.0,2.0,1.0,0.85,64.0,1.0,0.01,0.041117,0.007653,-0.040688,0.28267,0.300009,0.279458,,,,0.05,19260817.0,False,455.0
25.0,2.0,1.0,1.0,256.0,1.0,0.01,0.042228,0.006299,-0.032358,0.282506,0.300213,0.278337,,,,0.05,19260817.0,False,456.0
25.0,2.0,1.0,1.0,64.0,1.0,0.1,0.283869,0.087862,-0.024007,0.244283,0.287629,0.277209,,,,0.05,19260817.0,False,457.0
100.0,16.0,0.4,1.0,64.0,0.01,0.001,0.159386,0.00479,-0.034225,0.264664,0.300441,0.278589,,,,29.63,19260817.0,False,458.0
200.0,16.0,0.55,1.0,64.0,0.01,0.001,0.304635,0.020247,-0.02304,0.240715,0.298099,0.277078,,,,56.7,19260817.0,False,459.0
200.0,16.0,0.4,0.85,64.0,0.01,0.001,0.297136,0.012939,-0.020893,0.242009,0.299209,0.276787,,,,50.15,19260817.0,False,460.0
200.0,16.0,0.4,1.0,64.0,0.1,0.001,0.281929,0.013572,-0.023242,0.244613,0.299113,0.277105,,,,64.97,19260817.0,False,461.0
200.0,16.0,0.4,1.0,64.0,0.01,0.01,0.970031,0.074001,0.014605,0.049973,0.289806,0.271932,,,,62.97,19260817.0,False,462.0
100.0,16.0,0.55,1.0,64.0,0.01,0.001,0.167677,0.00746,-0.034314,0.263355,0.300038,0.278601,,,,33.12,19260817.0,False,463.0
200.0,8.0,0.55,1.0,64.0,0.01,0.001,0.199098,0.019019,-0.02545,0.258337,0.298286,0.277404,,,,0.58,19260817.0,False,464.0
200.0,16.0,0.7,1.0,64.0,0.01,0.001,0.306516,0.015953,-0.022402,0.240389,0.298751,0.276992,,,,56.25,19260817.0,False,465.0
200.0,16.0,0.55,0.85,64.0,0.01,0.001,0.302389,0.017205,-0.022274,0.241103,0.298561,0.276974,,,,45.74,19260817.0,False,466.0
200.0,16.0,0.55,1.0,256.0,0.01,0.001,0.305203,0.018182,-0.021804,0.240616,0.298413,0.276911,,,,137.82,19260817.0,False,467.0
200.0,16.0,0.55,1.0,64.0,0.1,0.001,0.286786,0.016464,-0.025623,0.243785,0.298674,0.277428,,,,59.29,19260817.0,False,468.0
200.0,16.0,0.55,1.0,64.0,0.01,0.01,0.972703,0.063787,0.034171,0.047693,0.2914,0.269219,,,,55.23,19260817.0,False,469.0
100.0,16.0,0.4,0.85,64.0,0.01,0.001,0.163281,0.004843,-0.033856,0.26405,0.300433,0.278539,,,,25.71,19260817.0,False,470.0
200.0,8.0,0.4,0.85,64.0,0.01,0.001,0.189635,0.017081,-0.021604,0.259858,0.29858,0.276884,,,,0.52,19260817.0,False,471.0
200.0,16.0,0.4,0.7,64.0,0.01,0.001,0.297106,0.016244,-0.02422,0.242014,0.298707,0.277238,,,,47.3,19260817.0,False,472.0
200.0,16.0,0.4,0.85,256.0,0.01,0.001,0.295632,0.017761,-0.022489,0.242268,0.298477,0.277003,,,,123.34,19260817.0,False,473.0
200.0,16.0,0.4,0.85,64.0,0.1,0.001,0.281743,0.01512,-0.021425,0.244645,0.298878,0.276859,,,,47.79,19260817.0,False,474.0
200.0,16.0,0.4,0.85,64.0,0.01,0.01,0.970739,0.054971,0.026589,0.049379,0.292769,0.270274,,,,51.69,19260817.0,False,475.0
100.0,16.0,0.4,1.0,256.0,0.01,0.001,0.161199,0.004307,-0.035437,0.264378,0.300514,0.278752,,,,65.99,19260817.0,False,476.0
200.0,8.0,0.4,1.0,256.0,0.01,0.001,0.192171,0.017193,-0.024016,0.259451,0.298563,0.27721,,,,1.03,19260817.0,False,477.0
200.0,16.0,0.4,1.0,256.0,0.1,0.001,0.279115,0.013817,-0.025757,0.245092,0.299075,0.277446,,,,139.07,19260817.0,False,478.0
200.0,16.0,0.4,1.0,256.0,0.01,0.01,0.968973,0.075672,0.005784,0.050847,0.289544,0.273147,,,,135.01,19260817.0,False,479.0
100.0,16.0,0.4,1.0,64.0,0.1,0.001,0.152855,0.003683,-0.034515,0.26569,0.300608,0.278628,,,,32.36,19260817.0,False,480.0
200.0,8.0,0.4,1.0,64.0,0.1,0.001,0.181207,0.016552,-0.025039,0.261206,0.29866,0.277349,,,,0.46,19260817.0,False,481.0
200.0,16.0,0.4,1.0,64.0,0.1,0.01,0.962094,0.048578,0.015386,0.056202,0.293757,0.271825,,,,58.32,19260817.0,False,482.0
100.0,16.0,0.4,1.0,64.0,0.01,0.01,0.827464,0.063447,0.018872,0.119905,0.291453,0.271343,,,,32.03,19260817.0,False,483.0
200.0,8.0,0.4,1.0,64.0,0.01,0.01,0.864321,0.080558,0.035971,0.106329,0.288778,0.268968,,,,0.53,19260817.0,False,484.0
200.0,16.0,0.4,1.0,64.0,0.01,0.1,0.99975,-0.02978,-0.06383,0.004565,0.305615,0.282548,,,,71.9,19260817.0,False,485.0
100.0,16.0,0.4,1.0,64.0,1.0,0.001,0.095377,-0.002324,-0.041244,0.274555,0.301513,0.279532,,,,30.23,19260817.0,False,486.0
200.0,16.0,0.55,1.0,64.0,1.0,0.001,0.183799,0.007175,-0.029932,0.260792,0.300081,0.27801,,,,57.7,19260817.0,False,487.0
200.0,16.0,0.4,0.85,64.0,1.0,0.001,0.180124,0.006379,-0.033533,0.261379,0.300201,0.278495,,,,54.24,19260817.0,False,488.0
200.0,16.0,0.4,1.0,64.0,1.0,0.01,0.858338,0.048891,0.015405,0.108648,0.293709,0.271822,,,,57.64,19260817.0,False,489.0
100.0,16.0,0.55,1.0,64.0,1.0,0.001,0.096101,0.000348,-0.038765,0.274445,0.301111,0.279199,,,,26.47,19260817.0,False,490.0
200.0,8.0,0.55,1.0,64.0,1.0,0.001,0.14052,0.010037,-0.031363,0.267617,0.299648,0.278203,,,,0.49,19260817.0,False,491.0
200.0,16.0,0.7,1.0,64.0,1.0,0.001,0.185462,0.00697,-0.02993,0.260526,0.300112,0.27801,,,,58.54,19260817.0,False,492.0
200.0,16.0,0.55,0.85,64.0,1.0,0.001,0.184929,0.006275,-0.032583,0.260612,0.300217,0.278367,,,,50.79,19260817.0,False,493.0
200.0,16.0,0.55,1.0,256.0,1.0,0.001,0.183584,0.004793,-0.03061,0.260827,0.300441,0.278101,,,,138.49,19260817.0,False,494.0
200.0,16.0,0.55,1.0,64.0,1.0,0.01,0.862841,0.046605,0.022928,0.106907,0.294062,0.270782,,,,51.84,19260817.0,False,495.0
100.0,16.0,0.4,0.85,64.0,1.0,0.001,0.094183,-6.7e-05,-0.041277,0.274737,0.301173,0.279537,,,,23.15,19260817.0,False,496.0
200.0,8.0,0.4,0.85,64.0,1.0,0.001,0.131485,0.009579,-0.027722,0.26902,0.299717,0.277711,,,,0.66,19260817.0,False,497.0
200.0,16.0,0.4,0.7,64.0,1.0,0.001,0.178725,0.005858,-0.030163,0.261602,0.30028,0.278041,,,,42.09,19260817.0,False,498.0
200.0,16.0,0.4,0.85,256.0,1.0,0.001,0.178374,0.009083,-0.031994,0.261658,0.299792,0.278288,,,,106.98,19260817.0,False,499.0
200.0,16.0,0.4,0.85,64.0,1.0,0.01,0.854767,0.063566,0.023186,0.110009,0.291434,0.270746,,,,46.22,19260817.0,False,500.0
100.0,16.0,0.4,1.0,256.0,1.0,0.001,0.094559,-0.000129,-0.03942,0.27468,0.301183,0.279287,,,,71.66,19260817.0,False,501.0
200.0,8.0,0.4,1.0,256.0,1.0,0.001,0.133882,0.009725,-0.030301,0.268649,0.299695,0.27806,,,,0.94,19260817.0,False,502.0
200.0,16.0,0.4,1.0,256.0,1.0,0.01,0.856419,0.050766,0.018513,0.109382,0.293419,0.271393,,,,134.58,19260817.0,False,503.0
100.0,16.0,0.4,1.0,64.0,1.0,0.01,0.630861,0.032058,-0.003207,0.175385,0.296297,0.274379,,,,24.9,19260817.0,False,504.0
200.0,8.0,0.4,1.0,64.0,1.0,0.01,0.745476,0.083228,0.028169,0.145633,0.288358,0.270054,,,,0.43,19260817.0,False,505.0
200.0,16.0,0.4,1.0,64.0,1.0,0.1,0.99975,0.04526,-0.014199,0.004565,0.294269,0.275878,,,,57.72,19260817.0,False,506.0
100.0,16.0,1.0,1.0,64.0,0.01,0.001,0.167689,0.005896,-0.035495,0.263353,0.300274,0.27876,,,,28.53,19260817.0,False,507.0
200.0,16.0,0.85,1.0,64.0,0.01,0.001,0.30612,0.016043,-0.021238,0.240458,0.298738,0.276834,,,,58.21,19260817.0,False,508.0
200.0,16.0,1.0,0.85,64.0,0.01,0.001,0.308069,0.015021,-0.025327,0.24012,0.298893,0.277388,,,,47.17,19260817.0,False,509.0
200.0,16.0,1.0,1.0,64.0,0.1,0.001,0.291372,0.014686,-0.025586,0.242999,0.298944,0.277423,,,,56.2,19260817.0,False,510.0
200.0,16.0,1.0,1.0,64.0,0.01,0.01,0.974204,0.075519,0.023336,0.046363,0.289568,0.270725,,,,58.67,19260817.0,False,511.0
100.0,16.0,0.85,1.0,64.0,0.01,0.001,0.169447,0.004013,-0.032852,0.263075,0.300558,0.278404,,,,32.67,19260817.0,False,512.0
200.0,8.0,0.85,1.0,64.0,0.01,0.001,0.2071,0.020698,-0.022256,0.257043,0.29803,0.276972,,,,0.45,19260817.0,False,513.0
200.0,16.0,0.85,0.85,64.0,0.01,0.001,0.307425,0.01502,-0.019632,0.240231,0.298893,0.276616,,,,54.26,19260817.0,False,514.0
200.0,16.0,0.85,1.0,256.0,0.01,0.001,0.306573,0.01376,-0.022743,0.240379,0.299084,0.277038,,,,129.7,19260817.0,False,515.0
200.0,16.0,0.85,1.0,64.0,0.1,0.001,0.288726,0.014766,-0.022406,0.243453,0.298932,0.276992,,,,51.15,19260817.0,False,516.0
200.0,16.0,0.85,1.0,64.0,0.01,0.01,0.974384,0.071455,0.031035,0.046201,0.290204,0.269656,,,,57.59,19260817.0,False,517.0
100.0,16.0,1.0,0.85,64.0,0.01,0.001,0.167544,0.004418,-0.036291,0.263376,0.300497,0.278867,,,,23.14,19260817.0,False,518.0
200.0,8.0,1.0,0.85,64.0,0.01,0.001,0.209535,0.017578,-0.016803,0.256648,0.298505,0.276232,,,,0.57,19260817.0,False,519.0
200.0,16.0,1.0,0.7,64.0,0.01,0.001,0.309881,0.015232,-0.022811,0.239805,0.298861,0.277047,,,,43.56,19260817.0,False,520.0
200.0,16.0,1.0,0.85,256.0,0.01,0.001,0.308038,0.017747,-0.021629,0.240125,0.298479,0.276887,,,,110.93,19260817.0,False,521.0
200.0,16.0,1.0,0.85,64.0,0.1,0.001,0.288542,0.012613,-0.023929,0.243484,0.299258,0.277198,,,,46.65,19260817.0,False,522.0
200.0,16.0,1.0,0.85,64.0,0.01,0.01,0.974047,0.058957,0.027018,0.046504,0.292151,0.270214,,,,46.0,19260817.0,False,523.0
100.0,16.0,1.0,1.0,256.0,0.01,0.001,0.164962,0.0041,-0.029925,0.263784,0.300545,0.278009,,,,59.34,19260817.0,False,524.0
200.0,8.0,1.0,1.0,256.0,0.01,0.001,0.205761,0.016857,-0.022029,0.25726,0.298614,0.276941,,,,0.97,19260817.0,False,525.0
200.0,16.0,1.0,1.0,256.0,0.1,0.001,0.286633,0.013195,-0.020098,0.243811,0.29917,0.276679,,,,121.0,19260817.0,False,526.0
200.0,16.0,1.0,1.0,256.0,0.01,0.01,0.973948,0.055107,0.030133,0.046593,0.292748,0.269781,,,,127.43,19260817.0,False,527.0
100.0,16.0,1.0,1.0,64.0,0.1,0.001,0.157617,0.005573,-0.034391,0.264942,0.300323,0.278611,,,,29.32,19260817.0,False,528.0
200.0,8.0,1.0,1.0,64.0,0.1,0.001,0.19805,0.017689,-0.019606,0.258506,0.298488,0.276613,,,,0.48,19260817.0,False,529.0
